window_size,hash,ham_distance,similarity,error,blast_output
3,Boost,16,75.0,2.930000,72.07
3,Boost,17,73.4375,11.082500,84.52
3,Boost,17,73.4375,1.337500,72.1
3,Boost,23,64.0625,19.937500,84
3,Boost,17,73.4375,7.262500,80.7
3,Boost,20,68.75,14.630000,83.38
3,Boost,18,71.875,12.035000,83.91
3,Boost,19,70.3125,14.237500,84.55
3,Boost,19,70.3125,14.237500,84.55
3,Boost,17,73.4375,10.612500,84.05
3,Boost,19,70.3125,14.507500,84.82
3,Boost,17,73.4375,10.472500,83.91
3,Boost,16,75.0,6.770000,81.77
3,Boost,20,68.75,15.800000,84.55
3,Boost,18,71.875,12.405000,84.28
3,Boost,18,71.875,10.925000,82.8
3,Boost,21,67.1875,15.402500,82.59
3,Boost,19,70.3125,13.967500,84.28
3,Boost,20,68.75,15.530000,84.28
3,Boost,19,70.3125,12.277500,82.59
3,Boost,18,71.875,12.135000,84.01
3,Boost,20,68.75,14.990000,83.74
3,Boost,19,70.3125,12.537500,82.85
3,Boost,16,75.0,9.050000,84.05
3,Boost,16,75.0,7.320000,82.32
3,Boost,21,67.1875,16.552500,83.74
3,Boost,18,71.875,11.595000,83.47
3,Boost,20,68.75,14.490000,83.24
3,Boost,19,70.3125,12.927500,83.24
3,Boost,17,73.4375,10.262500,83.7
3,Boost,18,71.875,11.505000,83.38
3,Boost,19,70.3125,13.157500,83.47
3,Boost,16,75.0,21.260000,96.26
3,Boost,20,68.75,13.960000,82.71
3,Boost,23,64.0625,18.867500,82.93
3,Boost,20,68.75,14.180000,82.93
3,Boost,16,75.0,6.870000,81.87
3,Boost,17,73.4375,9.492500,82.93
3,Boost,14,78.125,15.335000,93.46
3,Boost,19,70.3125,9.087500,79.4
3,Boost,25,60.9375,10.297500,50.64
3,Boost,24,62.5,9.910000,52.59
3,Boost,21,67.1875,17.097500,50.09
3,Boost,18,71.875,1.615000,70.26
3,Boost,18,71.875,1.615000,70.26
3,Boost,24,62.5,12.040000,50.46
3,Boost,28,56.25,3.760000,52.49
3,Boost,27,57.8125,1.472500,56.34
3,Boost,29,54.6875,1.907500,52.78
3,Boost,23,64.0625,13.872500,50.19
3,Boost,20,68.75,17.890000,50.86
3,Boost,18,71.875,16.485000,55.39
3,Boost,20,68.75,18.560000,50.19
3,Boost,19,70.3125,12.927500,83.24
3,Boost,25,60.9375,7.117500,53.82
3,Boost,27,57.8125,5.792500,52.02
3,Boost,26,59.375,7.535000,51.84
3,Boost,21,67.1875,14.417500,52.77
3,Boost,24,62.5,10.480000,52.02
3,Boost,22,65.625,13.485000,52.14
3,Boost,20,68.75,1.000000,69.75
3,Boost,18,71.875,12.355000,84.23
3,Boost,25,60.9375,9.347500,51.59
3,Boost,22,65.625,13.735000,51.89
3,Boost,20,68.75,16.860000,51.89
3,Boost,21,67.1875,15.297500,51.89
3,Boost,24,62.5,10.010000,72.51
3,Boost,22,65.625,8.365000,57.26
3,Boost,23,64.0625,13.202500,50.86
3,Boost,23,64.0625,13.202500,50.86
3,Boost,24,62.5,10.190000,52.31
3,Boost,19,70.3125,13.507500,83.82
3,Boost,25,60.9375,2.627500,58.31
3,Boost,20,68.75,14.530000,83.28
3,Boost,24,62.5,4.110000,58.39
3,Boost,25,60.9375,8.497500,52.44
3,Boost,22,65.625,16.755000,48.87
3,Boost,15,76.5625,6.767500,83.33
3,Boost,22,65.625,8.155000,57.47
3,Boost,20,68.75,18.560000,50.19
3,Boost,19,70.3125,19.732500,50.58
3,Boost,24,62.5,11.480000,51.02
3,Boost,24,62.5,9.040000,71.54
3,Boost,22,65.625,12.205000,53.42
3,Boost,19,70.3125,0.957500,71.27
3,Boost,22,65.625,15.335000,50.29
3,Boost,25,60.9375,7.497500,53.44
3,Boost,18,71.875,22.555000,49.32
3,Boost,17,73.4375,22.847500,50.59
3,Boost,17,73.4375,22.847500,50.59
3,Boost,17,73.4375,22.847500,50.59
3,Boost,23,64.0625,14.162500,49.9
3,Boost,26,59.375,9.375000,50
3,Boost,19,70.3125,20.602500,49.71
3,Boost,19,70.3125,20.602500,49.71
3,Boost,19,70.3125,20.602500,49.71
3,Boost,19,70.3125,20.602500,49.71
3,Boost,19,70.3125,20.602500,49.71
3,Boost,19,70.3125,20.602500,49.71
3,Boost,22,65.625,15.225000,50.4
3,Boost,25,60.9375,11.507500,49.43
3,Boost,19,70.3125,11.997500,82.31
3,Boost,26,59.375,8.025000,51.35
3,Boost,21,67.1875,16.497500,50.69
3,Boost,21,67.1875,16.697500,50.49
3,Boost,22,65.625,14.605000,51.02
3,Boost,26,59.375,10.165000,49.21
3,Boost,24,62.5,12.100000,50.4
3,Boost,24,62.5,11.720000,50.78
3,Boost,22,65.625,16.305000,49.32
3,Boost,23,64.0625,15.032500,49.03
3,Boost,21,67.1875,18.157500,49.03
3,Boost,22,65.625,16.305000,49.32
3,Boost,23,64.0625,14.652500,49.41
3,Boost,24,62.5,13.670000,48.83
3,Boost,19,70.3125,19.922500,50.39
3,Boost,22,65.625,16.505000,49.12
3,Boost,22,65.625,15.525000,50.1
3,Boost,24,62.5,13.090000,49.41
3,Boost,25,60.9375,11.917500,49.02
3,Boost,26,59.375,10.455000,48.92
3,Boost,22,65.625,15.525000,50.1
3,Boost,24,62.5,13.580000,48.92
3,Boost,25,60.9375,11.817500,49.12
3,Boost,22,65.625,16.115000,49.51
3,Boost,23,64.0625,7.022500,57.04
3,Boost,21,67.1875,17.677500,49.51
3,Boost,24,62.5,11.910000,50.59
3,Boost,24,62.5,12.990000,49.51
3,Boost,22,65.625,13.655000,51.97
3,Boost,26,59.375,3.395000,55.98
3,Boost,20,68.75,18.950000,49.8
3,Boost,19,70.3125,12.387500,82.7
3,Boost,23,64.0625,14.562500,49.5
3,Boost,25,60.9375,12.687500,48.25
3,Boost,24,62.5,13.380000,49.12
3,Boost,26,59.375,10.455000,48.92
3,Boost,20,68.75,19.540000,49.21
3,Boost,20,68.75,19.730000,49.02
3,Boost,20,68.75,19.730000,49.02
3,Boost,23,64.0625,15.422500,48.64
3,Boost,24,62.5,14.430000,48.07
3,Boost,21,67.1875,18.057500,49.13
3,Boost,21,67.1875,17.387500,49.8
3,Boost,21,67.1875,18.947500,48.24
3,Boost,24,62.5,14.060000,48.44
3,Boost,23,64.0625,15.732500,48.33
3,Boost,24,62.5,14.620000,47.88
3,Boost,26,59.375,10.835000,48.54
3,Boost,26,59.375,10.855000,48.52
3,Boost,22,65.625,9.925000,55.7
3,Boost,26,59.375,11.325000,48.05
3,Boost,27,57.8125,9.472500,48.34
3,Boost,26,59.375,8.015000,51.36
3,Boost,25,60.9375,12.687500,48.25
3,Boost,21,67.1875,17.777500,49.41
3,Boost,24,62.5,14.820000,47.68
3,Boost,23,64.0625,16.012500,48.05
3,Boost,23,64.0625,7.062500,57
3,Boost,25,60.9375,5.837500,55.1
3,Boost,22,65.625,10.095000,55.53
3,Boost,24,62.5,6.280000,56.22
3,Boost,21,67.1875,9.867500,57.32
3,Boost,21,67.1875,18.627500,48.56
3,Boost,27,57.8125,6.212500,51.6
3,Boost,25,60.9375,6.782500,67.72
3,Boost,20,68.75,18.860000,49.89
3,Boost,23,64.0625,12.702500,51.36
3,Boost,22,65.625,17.045000,82.67
3,Boost,23,64.0625,17.772500,46.29
3,Boost,25,60.9375,14.647500,46.29
3,Boost,26,59.375,12.085000,47.29
3,Boost,18,71.875,10.345000,82.22
3,Boost,16,75.0,26.210000,48.79
3,Boost,24,62.5,13.850000,48.65
3,Boost,18,71.875,25.525000,46.35
3,Boost,23,64.0625,10.522500,53.54
3,Boost,21,67.1875,21.127500,46.06
3,Boost,25,60.9375,11.827500,49.11
3,Boost,25,60.9375,7.212500,68.15
3,Boost,24,62.5,8.980000,53.52
3,Boost,24,62.5,15.860000,46.64
3,Boost,25,60.9375,16.177500,44.76
3,Boost,19,70.3125,20.797500,91.11
3,Boost,20,68.75,19.530000,49.22
3,Boost,26,59.375,7.905000,51.47
3,Boost,21,67.1875,7.632500,74.82
3,Boost,29,54.6875,36.422500,91.11
3,Boost,25,60.9375,15.047500,45.89
3,Boost,23,64.0625,17.717500,81.78
3,Boost,21,67.1875,7.542500,74.73
3,Boost,20,68.75,24.710000,44.04
3,Boost,24,62.5,12.150000,50.35
3,Boost,21,67.1875,21.897500,45.29
3,Boost,21,67.1875,21.897500,45.29
3,Boost,21,67.1875,21.897500,45.29
3,Boost,21,67.1875,21.897500,45.29
3,Boost,21,67.1875,21.897500,45.29
3,Boost,21,67.1875,20.307500,46.88
3,Boost,27,57.8125,14.062500,43.75
3,Boost,26,59.375,15.155000,44.22
3,Boost,21,67.1875,24.557500,42.63
3,Boost,23,64.0625,19.822500,44.24
3,Boost,23,64.0625,17.762500,46.3
3,Boost,27,57.8125,13.592500,44.22
3,Boost,30,53.125,10.615000,42.51
3,Boost,30,53.125,10.615000,42.51
3,Boost,23,64.0625,20.042500,44.02
3,Boost,23,64.0625,20.142500,43.92
3,Boost,22,65.625,20.975000,44.65
3,Boost,28,56.25,11.920000,44.33
3,Boost,28,56.25,11.920000,44.33
3,Boost,27,57.8125,14.662500,43.15
3,Boost,27,57.8125,14.662500,43.15
3,Boost,20,68.75,12.000000,80.75
3,Boost,31,51.5625,7.232500,44.33
3,Boost,31,51.5625,7.232500,44.33
3,Boost,26,59.375,14.425000,44.95
3,Boost,28,56.25,13.050000,43.2
3,Boost,25,60.9375,17.417500,43.52
3,Boost,25,60.9375,16.827500,44.11
3,Boost,22,65.625,21.695000,43.93
3,Boost,24,62.5,18.660000,43.84
3,Boost,25,60.9375,17.237500,43.7
3,Boost,23,64.0625,20.022500,44.04
3,Boost,26,59.375,15.535000,43.84
3,Boost,26,59.375,15.535000,43.84
3,Boost,23,64.0625,20.132500,43.93
3,Boost,24,62.5,17.310000,45.19
3,Boost,28,56.25,12.930000,43.32
3,Boost,24,62.5,18.570000,43.93
3,Boost,25,60.9375,18.817500,42.12
3,Boost,23,64.0625,20.132500,43.93
3,Boost,23,64.0625,20.132500,43.93
3,Boost,23,64.0625,20.132500,43.93
3,Boost,26,59.375,15.655000,43.72
3,Boost,26,59.375,15.855000,43.52
3,Boost,31,51.5625,7.842500,43.72
3,Boost,24,62.5,18.780000,43.72
3,Boost,24,62.5,17.510000,44.99
3,Boost,24,62.5,17.510000,44.99
3,Boost,24,62.5,17.510000,44.99
3,Boost,29,54.6875,10.967500,43.72
3,Boost,22,65.625,21.695000,43.93
3,Boost,22,65.625,21.695000,43.93
3,Boost,22,65.625,21.695000,43.93
3,Boost,22,65.625,21.695000,43.93
3,Boost,22,65.625,21.695000,43.93
3,Boost,22,65.625,21.695000,43.93
3,Boost,22,65.625,21.695000,43.93
3,Boost,31,51.5625,7.842500,43.72
3,Boost,31,51.5625,7.842500,43.72
3,Boost,20,68.75,25.030000,43.72
3,Boost,24,62.5,17.080000,45.42
3,Boost,28,56.25,12.350000,43.9
3,Boost,28,56.25,12.350000,43.9
3,Boost,26,59.375,15.655000,43.72
3,Boost,26,59.375,15.445000,43.93
3,Boost,28,56.25,12.320000,43.93
3,Boost,20,68.75,24.820000,43.93
3,Boost,21,67.1875,23.257500,43.93
3,Boost,19,70.3125,26.382500,43.93
3,Boost,19,70.3125,26.382500,43.93
3,Boost,19,70.3125,26.382500,43.93
3,Boost,27,57.8125,13.952500,43.86
3,Boost,27,57.8125,13.972500,43.84
3,Boost,21,67.1875,23.147500,44.04
3,Boost,28,56.25,12.530000,43.72
3,Boost,29,54.6875,11.367500,43.32
3,Boost,29,54.6875,10.967500,43.72
3,Boost,25,60.9375,17.217500,43.72
3,Boost,23,64.0625,20.362500,43.7
3,Boost,23,64.0625,20.362500,43.7
3,Boost,26,59.375,16.425000,42.95
3,Boost,28,56.25,12.530000,43.72
3,Boost,25,60.9375,17.217500,43.72
3,Boost,28,56.25,12.140000,44.11
3,Boost,17,73.4375,29.537500,43.9
3,Boost,24,62.5,18.980000,43.52
3,Boost,25,60.9375,17.707500,43.23
3,Boost,30,53.125,10.935000,42.19
3,Boost,30,53.125,10.935000,42.19
3,Boost,23,64.0625,20.232500,43.83
3,Boost,25,60.9375,17.617500,43.32
3,Boost,23,64.0625,20.542500,43.52
3,Boost,22,65.625,21.725000,43.9
3,Boost,28,56.25,11.210000,45.04
3,Boost,25,60.9375,17.617500,43.32
3,Boost,27,57.8125,14.282500,43.53
3,Boost,26,59.375,15.045000,44.33
3,Boost,27,57.8125,14.432500,43.38
3,Boost,27,57.8125,14.262500,43.55
3,Boost,27,57.8125,14.262500,43.55
3,Boost,21,67.1875,23.667500,43.52
3,Boost,27,57.8125,15.452500,42.36
3,Boost,23,64.0625,20.542500,43.52
3,Boost,24,62.5,19.070000,43.43
3,Boost,15,76.5625,32.862500,43.7
3,Boost,24,62.5,18.780000,43.72
3,Boost,26,59.375,14.835000,44.54
3,Boost,25,60.9375,17.617500,43.32
3,Boost,26,59.375,15.695000,43.68
3,Boost,22,65.625,22.195000,43.43
3,Boost,22,65.625,22.195000,43.43
3,Boost,27,57.8125,14.132500,43.68
3,Boost,24,62.5,18.850000,43.65
3,Boost,25,60.9375,17.417500,43.52
3,Boost,25,60.9375,17.417500,43.52
3,Boost,25,60.9375,16.607500,44.33
3,Boost,22,65.625,20.615000,45.01
3,Boost,26,59.375,16.055000,43.32
3,Boost,24,62.5,19.960000,42.54
3,Boost,25,60.9375,17.817500,43.12
3,Boost,25,60.9375,17.817500,43.12
3,Boost,25,60.9375,17.817500,43.12
3,Boost,22,65.625,21.675000,43.95
3,Boost,21,67.1875,23.867500,43.32
3,Boost,22,65.625,23.295000,42.33
3,Boost,25,60.9375,18.317500,42.62
3,Boost,32,50.0,7.790000,42.21
3,Boost,26,59.375,16.025000,43.35
3,Boost,25,60.9375,17.967500,42.97
3,Boost,21,67.1875,24.067500,43.12
3,Boost,22,65.625,15.235000,50.39
3,Boost,24,62.5,19.990000,42.51
3,Boost,26,59.375,16.935000,42.44
3,Boost,29,54.6875,11.317500,43.37
3,Boost,29,54.6875,11.317500,43.37
3,Boost,26,59.375,15.715000,43.66
3,Boost,24,62.5,17.590000,44.91
3,Boost,23,64.0625,18.572500,45.49
3,Boost,28,56.25,11.450000,44.8
3,Boost,29,54.6875,11.457500,43.23
3,Boost,26,59.375,16.055000,43.32
3,Boost,26,59.375,16.055000,43.32
3,Boost,25,60.9375,6.367500,54.57
3,Boost,25,60.9375,6.367500,54.57
3,Boost,26,59.375,14.365000,45.01
3,Boost,29,54.6875,13.407500,41.28
3,Boost,28,56.25,14.970000,41.28
3,Boost,24,62.5,15.080000,47.42
3,Boost,26,59.375,17.965000,41.41
3,Boost,26,59.375,17.965000,41.41
3,Boost,23,64.0625,13.757500,77.82
3,Boost,22,65.625,11.365000,76.99
3,Boost,25,60.9375,19.727500,41.21
3,Boost,25,60.9375,19.727500,41.21
3,Boost,25,60.9375,19.727500,41.21
3,Boost,22,65.625,24.415000,41.21
3,Boost,22,65.625,24.415000,41.21
3,Boost,22,65.625,24.255000,41.37
3,Boost,26,59.375,17.645000,41.73
3,Boost,29,54.6875,1.937500,52.75
3,Boost,26,59.375,15.735000,43.64
3,Boost,20,68.75,26.620000,42.13
3,Boost,29,54.6875,12.177500,42.51
3,Boost,29,54.6875,12.707500,41.98
3,Boost,29,54.6875,12.707500,41.98
3,Boost,25,60.9375,17.297500,43.64
3,Boost,24,62.5,17.430000,45.07
3,Boost,25,60.9375,13.947500,46.99
3,Boost,21,67.1875,24.677500,42.51
3,Boost,26,59.375,11.635000,47.74
3,Boost,29,54.6875,9.787500,44.9
3,Boost,27,57.8125,13.422500,44.39
3,Boost,27,57.8125,15.912500,41.9
3,Boost,29,54.6875,12.347500,42.34
3,Boost,25,60.9375,7.627500,53.31
3,Boost,26,59.375,19.085000,40.29
3,Boost,25,60.9375,16.317500,44.62
3,Boost,29,54.6875,12.917500,41.77
3,Boost,35,45.3125,5.152500,40.16
3,Boost,26,59.375,15.635000,43.74
3,Boost,22,65.625,12.835000,52.79
3,Boost,27,57.8125,12.542500,45.27
3,Boost,27,57.8125,14.592500,43.22
3,Boost,27,57.8125,12.542500,45.27
3,Boost,25,60.9375,20.207500,40.73
3,Boost,28,56.25,13.880000,42.37
3,Boost,25,60.9375,19.287500,41.65
3,Boost,28,56.25,15.070000,41.18
3,Boost,24,62.5,9.660000,52.84
3,Boost,24,62.5,9.980000,52.52
3,Boost,26,59.375,20.975000,38.4
3,Boost,25,60.9375,19.757500,41.18
3,Boost,20,68.75,19.200000,49.55
3,Boost,29,54.6875,15.357500,39.33
3,Boost,23,64.0625,18.752500,45.31
3,Boost,24,62.5,9.080000,53.42
3,Boost,25,60.9375,8.417500,52.52
3,Boost,25,60.9375,8.417500,52.52
3,Boost,24,62.5,20.360000,42.14
3,Boost,26,59.375,14.795000,44.58
3,Boost,24,62.5,18.160000,44.34
3,Boost,20,68.75,23.940000,44.81
3,Boost,25,60.9375,18.587500,42.35
3,Boost,18,71.875,27.065000,44.81
3,Boost,29,54.6875,16.257500,38.43
3,Boost,29,54.6875,16.257500,38.43
3,Boost,20,68.75,24.040000,44.71
3,Boost,21,67.1875,22.377500,44.81
3,Boost,21,67.1875,22.377500,44.81
3,Boost,21,67.1875,22.477500,44.71
3,Boost,26,59.375,14.565000,44.81
3,Boost,19,70.3125,25.502500,44.81
3,Boost,24,62.5,17.690000,44.81
3,Boost,23,64.0625,25.712500,38.35
3,Boost,21,67.1875,9.767500,57.42
3,Boost,21,67.1875,9.767500,57.42
3,Boost,23,64.0625,19.222500,44.84
3,Boost,23,64.0625,19.482500,44.58
3,Boost,20,68.75,23.810000,44.94
3,Boost,28,56.25,11.670000,44.58
3,Boost,24,62.5,21.410000,41.09
3,Boost,27,57.8125,13.422500,44.39
3,Boost,28,56.25,17.230000,39.02
3,Boost,23,64.0625,23.782500,40.28
3,Boost,21,67.1875,23.087500,44.1
3,Boost,22,65.625,21.285000,44.34
3,Boost,22,65.625,21.725000,43.9
3,Boost,21,67.1875,22.947500,44.24
3,Boost,29,54.6875,16.167500,38.52
3,Boost,25,60.9375,20.047500,40.89
3,Boost,23,64.0625,23.172500,40.89
3,Boost,20,68.75,24.880000,43.87
3,Boost,21,67.1875,23.467500,43.72
3,Boost,26,59.375,19.375000,40
3,Boost,22,65.625,20.295000,45.33
3,Boost,26,59.375,19.255000,40.12
3,Boost,25,60.9375,21.387500,39.55
3,Boost,25,60.9375,21.387500,39.55
3,Boost,25,60.9375,6.657500,54.28
3,Boost,24,62.5,22.210000,40.29
3,Boost,22,65.625,25.915000,39.71
3,Boost,24,62.5,20.330000,42.17
3,Boost,22,65.625,23.035000,42.59
3,Boost,26,59.375,19.495000,39.88
3,Boost,31,51.5625,1.732500,49.83
3,Boost,23,64.0625,5.347500,69.41
3,Boost,29,54.6875,15.397500,39.29
3,Boost,25,60.9375,25.927500,35.01
3,Boost,25,60.9375,8.447500,52.49
3,Boost,26,59.375,13.335000,46.04
3,Boost,26,59.375,13.335000,46.04
3,Boost,24,62.5,23.440000,39.06
3,Boost,28,56.25,17.650000,38.6
3,Boost,24,62.5,23.760000,38.74
3,Boost,24,62.5,5.740000,56.76
3,Boost,25,60.9375,6.752500,67.69
3,Boost,25,60.9375,12.637500,48.3
3,Boost,25,60.9375,13.687500,47.25
3,Boost,30,53.125,15.595000,37.53
3,Boost,20,68.75,16.300000,52.45
3,Boost,25,60.9375,26.387500,34.55
3,Boost,23,64.0625,10.632500,53.43
3,Boost,27,57.8125,5.382500,52.43
3,Boost,27,57.8125,19.962500,37.85
3,Boost,25,60.9375,7.317500,53.62
3,Boost,29,54.6875,14.637500,40.05
3,Boost,34,46.875,10.165000,36.71
3,Boost,25,60.9375,10.937500,50
3,Boost,23,64.0625,10.212500,53.85
3,Boost,29,54.6875,15.712500,70.4
3,Boost,22,65.625,11.975000,53.65
3,Boost,21,67.1875,14.097500,53.09
3,Boost,20,68.75,31.110000,37.64
3,Boost,22,65.625,17.795000,47.83
