window_size,hash,ham_distance,similarity,error,blast_output
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,8,87.5,4.170000,91.67
3,Spooky,8,87.5,4.170000,91.67
3,Spooky,8,87.5,4.170000,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,7,89.0625,3.717500,92.78
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,8,87.5,3.610000,91.11
3,Spooky,8,87.5,3.610000,91.11
3,Spooky,8,87.5,4.170000,91.67
3,Spooky,7,89.0625,2.047500,91.11
3,Spooky,7,89.0625,2.047500,91.11
3,Spooky,7,89.0625,2.047500,91.11
3,Spooky,7,89.0625,2.047500,91.11
3,Spooky,7,89.0625,2.047500,91.11
3,Spooky,7,89.0625,2.047500,91.11
3,Spooky,11,82.8125,9.967500,92.78
3,Spooky,8,87.5,6.940000,94.44
3,Spooky,13,79.6875,10.872500,90.56
3,Spooky,9,85.9375,4.062500,90
3,Spooky,7,89.0625,2.607500,91.67
3,Spooky,11,82.8125,7.747500,90.56
3,Spooky,10,84.375,6.735000,91.11
3,Spooky,12,81.25,9.310000,90.56
3,Spooky,9,85.9375,5.172500,91.11
3,Spooky,25,60.9375,30.732500,91.67
3,Spooky,12,81.25,10.420000,91.67
3,Spooky,18,71.875,28.125000,100
3,Spooky,9,85.9375,5.732500,91.67
3,Spooky,18,71.875,19.795000,91.67
3,Spooky,11,82.8125,8.857500,91.67
3,Spooky,11,82.8125,8.857500,91.67
3,Spooky,11,82.8125,8.857500,91.67
3,Spooky,11,82.8125,8.857500,91.67
3,Spooky,11,82.8125,8.857500,91.67
3,Spooky,11,82.8125,8.857500,91.67
3,Spooky,17,73.4375,17.672500,91.11
3,Spooky,17,73.4375,17.672500,91.11
3,Spooky,17,73.4375,17.672500,91.11
3,Spooky,17,73.4375,17.672500,91.11
3,Spooky,17,73.4375,17.672500,91.11
3,Spooky,9,85.9375,4.062500,90
3,Spooky,10,84.375,6.735000,91.11
3,Spooky,11,82.8125,7.187500,90
3,Spooky,9,85.9375,4.622500,90.56
3,Spooky,7,89.0625,7.507500,96.57
3,Spooky,7,89.0625,0.937500,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,19,70.3125,21.357500,91.67
3,Spooky,11,82.8125,7.187500,90
3,Spooky,10,84.375,5.625000,90
3,Spooky,15,76.5625,13.437500,90
3,Spooky,15,76.5625,13.437500,90
3,Spooky,10,84.375,5.625000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,16,75.0,15.000000,90
3,Spooky,9,85.9375,4.062500,90
3,Spooky,10,84.375,5.625000,90
3,Spooky,10,84.375,5.625000,90
3,Spooky,16,75.0,15.560000,90.56
3,Spooky,16,75.0,15.560000,90.56
3,Spooky,8,87.5,1.940000,89.44
3,Spooky,8,87.5,1.390000,88.89
3,Spooky,10,84.375,6.185000,90.56
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,8,87.5,2.500000,90
3,Spooky,13,79.6875,10.312500,90
3,Spooky,13,79.6875,10.312500,90
3,Spooky,10,84.375,5.065000,89.44
3,Spooky,10,84.375,5.065000,89.44
3,Spooky,16,75.0,14.440000,89.44
3,Spooky,6,90.625,1.065000,89.56
3,Spooky,10,84.375,5.625000,90
3,Spooky,19,70.3125,19.127500,89.44
3,Spooky,19,70.3125,19.127500,89.44
3,Spooky,19,70.3125,19.127500,89.44
3,Spooky,19,70.3125,19.127500,89.44
3,Spooky,10,84.375,5.565000,89.94
3,Spooky,9,85.9375,14.062500,100
3,Spooky,14,78.125,11.315000,89.44
3,Spooky,14,78.125,11.315000,89.44
3,Spooky,14,78.125,11.315000,89.44
3,Spooky,14,78.125,11.315000,89.44
3,Spooky,10,84.375,3.735000,88.11
3,Spooky,12,81.25,10.230000,91.48
3,Spooky,11,82.8125,6.627500,89.44
3,Spooky,14,78.125,11.265000,89.39
3,Spooky,13,79.6875,8.422500,88.11
3,Spooky,8,87.5,2.390000,89.89
3,Spooky,11,82.8125,6.077500,88.89
3,Spooky,14,78.125,10.765000,88.89
3,Spooky,19,70.3125,18.577500,88.89
3,Spooky,8,87.5,0.770000,88.27
3,Spooky,8,87.5,0.770000,88.27
3,Spooky,15,76.5625,12.327500,88.89
3,Spooky,15,76.5625,9.147500,85.71
3,Spooky,9,85.9375,13.442500,99.38
3,Spooky,16,75.0,12.150000,87.15
3,Spooky,25,60.9375,30.732500,91.67
3,Spooky,16,75.0,11.670000,86.67
3,Spooky,10,84.375,3.335000,87.71
3,Spooky,10,84.375,6.585000,90.96
3,Spooky,12,81.25,8.910000,90.16
3,Spooky,14,78.125,12.035000,90.16
3,Spooky,13,79.6875,7.462500,87.15
3,Spooky,13,79.6875,7.462500,87.15
3,Spooky,13,79.6875,7.462500,87.15
3,Spooky,13,79.6875,7.462500,87.15
3,Spooky,8,87.5,12.500000,100
3,Spooky,7,89.0625,1.352500,87.71
3,Spooky,9,85.9375,5.632500,91.57
3,Spooky,7,89.0625,2.507500,91.57
3,Spooky,14,78.125,9.025000,87.15
3,Spooky,9,85.9375,1.772500,87.71
3,Spooky,9,85.9375,1.772500,87.71
3,Spooky,10,84.375,2.215000,86.59
3,Spooky,9,85.9375,12.202500,98.14
3,Spooky,7,89.0625,9.687500,98.75
3,Spooky,6,90.625,8.125000,98.75
3,Spooky,6,90.625,8.125000,98.75
3,Spooky,6,90.625,8.125000,98.75
3,Spooky,6,90.625,8.125000,98.75
3,Spooky,6,90.625,8.125000,98.75
3,Spooky,8,87.5,11.880000,99.38
3,Spooky,10,84.375,13.745000,98.12
3,Spooky,7,89.0625,10.937500,100
3,Spooky,7,89.0625,10.937500,100
3,Spooky,7,89.0625,10.937500,100
3,Spooky,19,70.3125,28.437500,98.75
3,Spooky,13,79.6875,6.902500,86.59
3,Spooky,14,78.125,21.875000,100
3,Spooky,15,76.5625,23.437500,100
3,Spooky,26,59.375,40.625000,100
3,Spooky,21,67.1875,18.922500,86.11
3,Spooky,13,79.6875,6.342500,86.03
3,Spooky,12,81.25,4.780000,86.03
3,Spooky,16,75.0,10.470000,85.47
3,Spooky,17,73.4375,12.032500,85.47
3,Spooky,11,82.8125,4.117500,86.93
3,Spooky,16,75.0,10.470000,85.47
3,Spooky,14,78.125,6.795000,84.92
3,Spooky,15,76.5625,8.907500,85.47
3,Spooky,15,76.5625,8.907500,85.47
3,Spooky,10,84.375,0.625000,85
3,Spooky,7,89.0625,9.677500,98.74
3,Spooky,13,79.6875,5.782500,85.47
3,Spooky,17,73.4375,11.002500,84.44
3,Spooky,22,65.625,32.515000,98.14
3,Spooky,14,78.125,7.435000,85.56
3,Spooky,14,78.125,6.315000,84.44
3,Spooky,14,78.125,6.315000,84.44
3,Spooky,14,78.125,7.905000,86.03
3,Spooky,17,73.4375,12.592500,86.03
3,Spooky,17,73.4375,12.592500,86.03
3,Spooky,17,73.4375,12.592500,86.03
3,Spooky,17,73.4375,12.592500,86.03
3,Spooky,15,76.5625,8.997500,85.56
3,Spooky,14,78.125,6.795000,84.92
3,Spooky,10,84.375,5.065000,89.44
3,Spooky,13,79.6875,4.752500,84.44
3,Spooky,13,79.6875,4.752500,84.44
3,Spooky,13,79.6875,4.752500,84.44
3,Spooky,13,79.6875,4.752500,84.44
3,Spooky,20,68.75,16.170000,84.92
3,Spooky,9,85.9375,1.497500,84.44
3,Spooky,9,85.9375,1.497500,84.44
3,Spooky,5,92.1875,4.702500,96.89
3,Spooky,15,76.5625,8.437500,85
3,Spooky,11,82.8125,1.627500,84.44
3,Spooky,15,76.5625,7.327500,83.89
3,Spooky,10,84.375,0.065000,84.44
3,Spooky,10,84.375,0.065000,84.44
3,Spooky,9,85.9375,11.562500,97.5
3,Spooky,5,92.1875,4.702500,96.89
3,Spooky,11,82.8125,2.657500,85.47
3,Spooky,11,82.8125,1.077500,83.89
3,Spooky,10,84.375,1.815000,86.19
3,Spooky,7,89.0625,7.827500,96.89
3,Spooky,11,82.8125,1.627500,84.44
3,Spooky,11,82.8125,1.627500,84.44
3,Spooky,11,82.8125,1.627500,84.44
3,Spooky,11,82.8125,1.627500,84.44
3,Spooky,15,76.5625,10.647500,87.21
3,Spooky,11,82.8125,1.077500,83.89
3,Spooky,11,82.8125,1.077500,83.89
3,Spooky,13,79.6875,4.202500,83.89
3,Spooky,13,79.6875,4.202500,83.89
3,Spooky,14,78.125,7.435000,85.56
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,13,79.6875,4.202500,83.89
3,Spooky,13,79.6875,4.202500,83.89
3,Spooky,13,79.6875,3.642500,83.33
3,Spooky,28,56.25,42.500000,98.75
3,Spooky,15,76.5625,8.357500,84.92
3,Spooky,10,84.375,14.355000,98.73
3,Spooky,10,84.375,1.595000,82.78
3,Spooky,10,84.375,1.595000,82.78
3,Spooky,10,84.375,1.595000,82.78
3,Spooky,13,79.6875,3.642500,83.33
3,Spooky,10,84.375,0.485000,83.89
3,Spooky,10,84.375,0.485000,83.89
3,Spooky,10,84.375,0.485000,83.89
3,Spooky,10,84.375,0.485000,83.89
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,11,82.8125,15.917500,98.73
3,Spooky,10,84.375,1.045000,83.33
3,Spooky,16,75.0,14.940000,89.94
3,Spooky,16,75.0,8.240000,83.24
3,Spooky,14,78.125,5.205000,83.33
3,Spooky,13,79.6875,3.642500,83.33
3,Spooky,13,79.6875,3.642500,83.33
3,Spooky,21,67.1875,17.812500,85
3,Spooky,13,79.6875,2.992500,82.68
3,Spooky,11,82.8125,0.517500,83.33
3,Spooky,10,84.375,0.575000,83.8
3,Spooky,10,84.375,0.575000,83.8
3,Spooky,21,67.1875,16.142500,83.33
3,Spooky,14,78.125,7.265000,85.39
3,Spooky,8,87.5,4.720000,82.78
3,Spooky,12,81.25,2.080000,83.33
3,Spooky,11,82.8125,3.297500,86.11
3,Spooky,19,70.3125,13.017500,83.33
3,Spooky,17,73.4375,14.862500,88.3
3,Spooky,15,76.5625,10.027500,86.59
3,Spooky,10,84.375,8.265000,92.64
3,Spooky,12,81.25,0.970000,82.22
3,Spooky,12,81.25,0.970000,82.22
3,Spooky,18,71.875,12.565000,84.44
3,Spooky,11,82.8125,0.032500,82.78
3,Spooky,9,85.9375,3.157500,82.78
3,Spooky,9,85.9375,3.157500,82.78
3,Spooky,17,73.4375,10.362500,83.8
3,Spooky,14,78.125,8.935000,87.06
3,Spooky,18,71.875,11.925000,83.8
3,Spooky,14,78.125,4.555000,82.68
3,Spooky,13,79.6875,4.112500,83.8
3,Spooky,13,79.6875,5.782500,85.47
3,Spooky,21,67.1875,18.442500,85.63
3,Spooky,15,76.5625,6.017500,82.58
3,Spooky,13,79.6875,2.532500,82.22
3,Spooky,13,79.6875,1.982500,81.67
3,Spooky,11,82.8125,1.702500,81.11
3,Spooky,17,73.4375,11.222500,84.66
3,Spooky,13,79.6875,2.532500,82.22
3,Spooky,13,79.6875,2.532500,82.22
3,Spooky,18,71.875,12.875000,84.75
3,Spooky,15,76.5625,7.707500,84.27
3,Spooky,16,75.0,7.120000,82.12
3,Spooky,13,79.6875,10.072500,89.76
3,Spooky,11,82.8125,7.547500,90.36
3,Spooky,14,78.125,11.035000,89.16
3,Spooky,14,78.125,11.035000,89.16
3,Spooky,13,79.6875,1.982500,81.67
3,Spooky,13,79.6875,2.892500,82.58
3,Spooky,9,85.9375,3.717500,82.22
3,Spooky,9,85.9375,3.717500,82.22
3,Spooky,9,85.9375,3.717500,82.22
3,Spooky,9,85.9375,3.717500,82.22
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,26,59.375,32.975000,92.35
3,Spooky,16,75.0,8.980000,83.98
3,Spooky,13,79.6875,1.982500,81.67
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,12,81.25,10.050000,91.3
3,Spooky,14,78.125,10.425000,88.55
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,15,76.5625,6.117500,82.68
3,Spooky,14,78.125,13.175000,91.3
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,12,81.25,0.420000,81.67
3,Spooky,10,84.375,3.265000,81.11
3,Spooky,13,79.6875,1.982500,81.67
3,Spooky,16,75.0,16.300000,91.3
3,Spooky,12,81.25,10.050000,91.3
3,Spooky,12,81.25,10.050000,91.3
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,14,78.125,8.655000,86.78
3,Spooky,18,71.875,8.685000,80.56
3,Spooky,13,79.6875,10.992500,90.68
3,Spooky,14,78.125,3.435000,81.56
3,Spooky,14,78.125,3.545000,81.67
3,Spooky,17,73.4375,7.672500,81.11
3,Spooky,17,73.4375,8.232500,81.67
3,Spooky,20,68.75,11.810000,80.56
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,15,76.5625,5.107500,81.67
3,Spooky,20,68.75,11.810000,80.56
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,11.562500,91.25
3,Spooky,13,79.6875,1.982500,81.67
3,Spooky,12,81.25,9.430000,90.68
3,Spooky,18,71.875,9.795000,81.67
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,15,76.5625,14.117500,90.68
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,12.555000,90.68
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,11,82.8125,7.867500,90.68
3,Spooky,15,76.5625,4.547500,81.11
3,Spooky,15,76.5625,4.547500,81.11
3,Spooky,14,78.125,2.435000,80.56
3,Spooky,15,76.5625,2.877500,79.44
3,Spooky,12,81.25,9.430000,90.68
3,Spooky,11,82.8125,1.702500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,11,82.8125,1.702500,81.11
3,Spooky,11,82.8125,1.702500,81.11
3,Spooky,11,82.8125,1.702500,81.11
3,Spooky,11,82.8125,1.702500,81.11
3,Spooky,16,75.0,5.560000,80.56
3,Spooky,11,82.8125,9.007500,91.82
3,Spooky,20,68.75,12.360000,81.11
3,Spooky,20,68.75,12.360000,81.11
3,Spooky,20,68.75,12.360000,81.11
3,Spooky,17,73.4375,7.672500,81.11
3,Spooky,15,76.5625,15.257500,91.82
3,Spooky,17,73.4375,9.052500,82.49
3,Spooky,11,82.8125,0.692500,82.12
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,14,78.125,2.985000,81.11
3,Spooky,12,81.25,1.430000,82.68
3,Spooky,12,81.25,1.430000,82.68
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,16,75.0,6.670000,81.67
3,Spooky,17,73.4375,7.672500,81.11
3,Spooky,17,73.4375,7.672500,81.11
3,Spooky,17,73.4375,7.672500,81.11
3,Spooky,10,84.375,7.445000,91.82
3,Spooky,10,84.375,7.445000,91.82
3,Spooky,10,84.375,7.445000,91.82
3,Spooky,10,84.375,7.445000,91.82
3,Spooky,10,84.375,7.445000,91.82
3,Spooky,10,84.375,7.445000,91.82
3,Spooky,10,84.375,7.445000,91.82
3,Spooky,14,78.125,2.435000,80.56
3,Spooky,14,78.125,2.435000,80.56
3,Spooky,14,78.125,2.435000,80.56
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,13,79.6875,1.422500,81.11
3,Spooky,28,56.25,25.420000,81.67
3,Spooky,14,78.125,2.435000,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
3,Spooky,13,79.6875,0.872500,80.56
