ENSP00000001008 pgi|0000000000290788402|ti|29078|pi|0|       19 70.3125   19.67  | 89.98 459 45 1 1 459 1 458 0 835
ENSP00000001008 pgi|0000000022540041777|ti|225400|pi|0|      18 71.875    18.53  | 90.41 459 43 1 1 459 1 458 0 834
ENSP00000001008 pgi|0000000002254007324|ti|225400|pi|0|      18 71.875    18.53  | 90.41 459 43 1 1 459 1 458 0 834
ENSP00000001008 pgi|0000000011879719249|ti|118797|pi|0|      22 65.625    21.08  | 86.71 459 60 1 1 459 1 458 0 833
ENSP00000001008 pgi|0000000011879719250|ti|118797|pi|0|      23 64.0625   22.43  | 86.49 459 59 1 1 459 1 456 0 833
ENSP00000001008 pgi|0000000000099866455|ti|9986|pi|0|        18 71.875    19.19  | 91.07 459 40 1 1 459 1 458 0 832
ENSP00000001008 pgi|0000000000720043585|ti|72004|pi|0|       21 67.1875   19.96  | 87.15 467 52 1 1 459 1 467 0 832
ENSP00000001008 pgi|0000000001854539650|ti|185453|pi|0|      19 70.3125   18.14  | 88.45 459 50 2 1 459 1 456 0 832
ENSP00000001008 pgi|0000000000940229217|ti|9402|pi|0|        25 60.9375   27.76  | 88.7 460 51 1 1 459 1 460 0 830
ENSP00000001008 pgi|0000000000079684529|ti|79684|pi|0|       21 67.1875   21.48  | 88.67 459 50 2 1 459 1 457 0 829
ENSP00000001008 pgi|0000000003943214398|ti|39432|pi|0|       17 73.4375   20.68  | 94.12 425 25 0 35 459 1 425 0 827
ENSP00000001008 pgi|0000000012308403821|ti|1230840|pi|0|     20 68.75     21.23  | 89.98 459 45 1 1 459 1 458 0 826
ENSP00000001008 pgi|0000000002873712898|ti|28737|pi|0|       22 65.625    24.58  | 90.2 459 43 1 1 459 1 457 0 825
ENSP00000001008 pgi|0000000102697034061|ti|1026970|pi|0|     19 70.3125   18.58  | 88.89 459 48 2 1 459 1 456 0 824
ENSP00000001008 pgi|0000000006162237158|ti|61622|pi|0|       18 71.875    24.70  | 96.58 438 11 1 22 459 20 453 0 824
ENSP00000001008 pgi|0000000033698336871|ti|336983|pi|0|      19 70.3125   28.71  | 99.02 410 4 0 46 455 1 410 0 820
ENSP00000001008 pgi|0000000005133716420|ti|51337|pi|0|       14 78.125    08.14  | 86.27 459 61 1 1 459 1 457 0 820
ENSP00000001008 pgi|0000000000956834879|ti|9568|pi|0|        19 70.3125   28.47  | 98.78 410 5 0 46 455 1 410 0 819
ENSP00000001008 pgi|0000000001018127933|ti|10181|pi|0|       23 64.0625   28.52  | 92.58 418 31 0 1 418 1 418 0 814
ENSP00000001008 pgi|0000000000936112113|ti|9361|pi|0|        22 65.625    21.95  | 87.58 459 56 1 1 459 1 458 0 813
ENSP00000001008 pgi|0000000000101411886|ti|10141|pi|0|       22 65.625    23.05  | 88.67 459 51 1 1 459 1 458 0 813
ENSP00000001008 pgi|0000000000094022598|ti|9402|pi|0|        23 64.0625   19.48  | 83.54 486 53 2 1 459 1 486 0 810
ENSP00000001008 pgi|0000000000079684530|ti|79684|pi|0|       22 65.625    26.48  | 92.11 418 33 0 1 418 1 418 0 809
ENSP00000001008 pgi|0000000000997813942|ti|9978|pi|0|        23 64.0625   23.74  | 87.8 459 53 3 1 459 1 456 0 804
ENSP00000001008 pgi|0000000000009685673|ti|9685|pi|0|        20 68.75     19.56  | 88.31 445 46 1 15 459 14 452 0 799
ENSP00000001008 pgi|0000000000099259567|ti|9925|pi|0|        24 62.5      25.75  | 88.25 434 51 0 26 459 13 446 0 791
ENSP00000001008 pgi|0000000008855802238|ti|885580|pi|0|      22 65.625    24.72  | 90.35 425 41 0 35 459 68 492 0 789
ENSP00000001008 pgi|0000000005946315488|ti|59463|pi|0|       21 67.1875   19.59  | 86.78 454 59 1 6 459 6 458 0 788
ENSP00000001008 pgi|0000000010029114761|ti|10029|pi|0|       23 64.0625   27.23  | 91.29 425 36 1 35 459 1 424 0 788
ENSP00000001008 pgi|0000000010029114760|ti|10029|pi|0|       23 64.0625   27.23  | 91.29 425 36 1 35 459 1 424 0 788
ENSP00000001008 pgi|0000000010029114759|ti|10029|pi|0|       23 64.0625   27.23  | 91.29 425 36 1 35 459 1 424 0 788
ENSP00000001008 pgi|0000000010029114758|ti|10029|pi|0|       23 64.0625   27.23  | 91.29 425 36 1 35 459 1 424 0 788
ENSP00000001008 pgi|0000000010029114757|ti|10029|pi|0|       23 64.0625   27.23  | 91.29 425 36 1 35 459 1 424 0 788
ENSP00000001008 pgi|0000000010029114756|ti|10029|pi|0|       22 65.625    25.19  | 90.82 425 38 1 35 459 1 424 0 788
ENSP00000001008 pgi|0000000088558058662|ti|885580|pi|0|      25 60.9375   29.18  | 90.12 425 42 0 35 459 38 462 0 787
ENSP00000001008 pgi|0000000000979617976|ti|9796|pi|0|        20 68.75     21.11  | 89.86 424 43 0 36 459 1 424 0 786
ENSP00000001008 pgi|0000000002907322072|ti|29073|pi|0|       23 64.0625   21.03  | 85.09 456 68 0 4 459 53 508 0 786
ENSP00000001008 pgi|0000000000098372337|ti|9837|pi|0|        17 73.4375   13.05  | 86.49 459 62 0 1 459 1 459 0 785
ENSP00000001008 pgi|0000000000003060888|ti|30608|pi|0|       19 70.3125   22.61  | 92.92 424 30 0 36 459 1 424 0 783
ENSP00000001008 pgi|0000000000618531029|ti|61853|pi|0|       14 78.125    21.36  | 99.49 390 2 0 46 435 1 390 0 783
ENSP00000001008 pgi|0000000000983824472|ti|9838|pi|0|        16 75.0      11.27  | 86.27 459 63 0 1 459 1 459 0 782
ENSP00000001008 pgi|0000000000595382045|ti|59538|pi|0|       25 60.9375   23.68  | 84.62 455 66 2 6 459 82 533 0 782
ENSP00000001008 pgi|0000000007453320665|ti|74533|pi|0|       17 73.4375   12.37  | 85.81 451 52 2 15 459 9 453 0 780
ENSP00000001008 pgi|0000000004334614708|ti|43346|pi|0|       22 65.625    22.64  | 88.26 426 50 0 34 459 23 448 0 778
ENSP00000001008 pgi|0000000004825371602|ti|482537|pi|0|      18 71.875    19.17  | 91.04 424 38 0 36 459 5 428 0 775
ENSP00000001008 pgi|0000000010947840783|ti|109478|pi|0|      20 68.75     18.67  | 87.42 445 49 2 15 459 39 476 0 775
ENSP00000001008 pgi|0000000003107527296|ti|310752|pi|0|      20 68.75     17.06  | 85.81 444 56 3 17 459 3 440 0 773
ENSP00000001008 pgi|0000000000097558979|ti|9755|pi|0|        22 65.625    21.64  | 87.27 432 48 2 34 459 1 431 0 768
ENSP00000001008 pgi|0000000000136165356|ti|13616|pi|0|       20 68.75     13.07  | 81.82 462 81 2 1 459 1 462 0 767
ENSP00000001008 pgi|0000000000979825023|ti|9798|pi|0|        21 67.1875   22.42  | 89.61 414 43 0 46 459 1 414 0 766
ENSP00000001008 pgi|0000000000097558980|ti|9755|pi|0|        20 68.75     18.81  | 87.56 426 51 2 34 459 1 424 0 764
ENSP00000001008 pgi|0000000000000093659|ti|9365|pi|0|        21 67.1875   20.37  | 87.56 418 48 4 1 418 1 414 0 760
ENSP00000001008 pgi|0000000014330226644|ti|143302|pi|0|      23 64.0625   23.70  | 87.76 425 50 1 35 459 29 451 0 759
ENSP00000001008 pgi|0000000024643753786|ti|246437|pi|0|      19 70.3125   16.75  | 87.06 425 55 0 35 459 130 554 0 758
ENSP00000001008 pgi|0000000010947813156|ti|109478|pi|0|      20 68.75     21.83  | 90.58 414 38 1 46 459 1 413 0 756
ENSP00000001008 pgi|0000000000093157491|ti|9315|pi|0|        21 67.1875   14.39  | 81.58 456 82 1 6 459 1 456 0 754
ENSP00000001008 pgi|0000000001329088482|ti|132908|pi|0|      23 64.0625   18.33  | 82.39 460 80 1 1 459 1 460 0 749
ENSP00000001008 pgi|0000000000024643742|ti|246437|pi|0|      20 68.75     18.63  | 87.38 412 52 0 48 459 1 412 0 734
ENSP00000001008 pgi|0000000000971324912|ti|9713|pi|0|        20 68.75     23.74  | 92.49 373 28 0 46 418 1 373 0 729
ENSP00000001008 pgi|0000000041961226969|ti|419612|pi|0|      21 67.1875   15.70  | 82.89 450 76 1 10 459 181 629 0 727
ENSP00000001008 pgi|0000000001016020926|ti|10160|pi|0|       22 65.625    16.33  | 81.96 460 77 4 1 459 1 455 0 721
ENSP00000001008 pgi|0000000000970829227|ti|9708|pi|0|        19 70.3125   15.20  | 85.51 414 33 1 46 459 1 387 0 720
ENSP00000001008 pgi|0000000021657414604|ti|216574|pi|0|      22 65.625    09.97  | 75.6 459 102 4 1 459 1 449 0 719
ENSP00000001008 pgi|0000000005264416666|ti|52644|pi|0|       22 65.625    09.97  | 75.6 459 102 4 1 459 1 449 0 719
ENSP00000001008 pgi|0000000000849613065|ti|8496|pi|0|        19 70.3125   05.18  | 75.49 461 103 4 1 459 1 453 0 718
ENSP00000001008 pgi|0000000003865420825|ti|38654|pi|0|       19 70.3125   04.26  | 74.57 460 108 3 1 459 1 452 0 714
ENSP00000001008 pgi|0000000003865420824|ti|38654|pi|0|       20 68.75     05.87  | 74.62 461 107 3 1 459 1 453 0 714
ENSP00000001008 pgi|0000000018111914997|ti|181119|pi|0|      23 64.0625   10.67  | 74.73 459 106 4 1 459 1 449 0 712
ENSP00000001008 pgi|0000000000910313129|ti|9103|pi|0|        20 68.75     07.83  | 76.58 444 96 3 1 444 1 436 0 710
ENSP00000001008 pgi|0000000000910313130|ti|9103|pi|0|        22 65.625    11.00  | 76.63 445 95 4 1 444 1 437 0 706
ENSP00000001008 pgi|0000000000903114502|ti|9031|pi|0|        23 64.0625   12.29  | 76.35 444 97 3 1 444 1 436 0 706
ENSP00000001008 pgi|0000000000910313131|ti|9103|pi|0|        20 68.75     07.88  | 76.63 445 95 4 1 444 1 437 0 705
ENSP00000001008 pgi|0000000005264416667|ti|52644|pi|0|       24 62.5      16.64  | 79.14 417 80 2 1 417 1 410 0 702
ENSP00000001008 pgi|0000000041961213076|ti|419612|pi|0|      21 67.1875   14.57  | 81.76 444 62 1 31 455 12 455 0 702
ENSP00000001008 pgi|0000000011820017975|ti|118200|pi|0|      23 64.0625   09.58  | 73.64 459 111 4 1 459 1 449 0 700
ENSP00000001008 pgi|0000000000091353375|ti|9135|pi|0|        19 70.3125   03.33  | 73.64 459 111 4 1 459 1 449 0 699
ENSP00000001008 pgi|0000000004439415816|ti|44394|pi|0|       19 70.3125   03.33  | 73.64 459 111 4 1 459 1 449 0 699
ENSP00000001008 pgi|0000000000849613066|ti|8496|pi|0|        18 71.875    06.83  | 78.71 418 82 2 1 418 1 411 0 698
ENSP00000001008 pgi|0000000001182004053|ti|118200|pi|0|      25 60.9375   12.70  | 73.64 459 111 4 1 459 1 449 0 698
ENSP00000001008 pgi|0000000000847833008|ti|8478|pi|0|        27 57.8125   18.98  | 76.79 461 97 4 1 459 1 453 0 697
ENSP00000001008 pgi|0000000000847819557|ti|8478|pi|0|        27 57.8125   18.98  | 76.79 461 97 4 1 459 1 453 0 697
ENSP00000001008 pgi|0000000000598945067|ti|59894|pi|0|       17 73.4375   00.02  | 73.42 459 112 4 1 459 1 449 0 697
ENSP00000001008 pgi|0000000000372939212|ti|37293|pi|0|       17 73.4375   20.22  | 93.66 363 23 0 97 459 1 363 0 697
ENSP00000001008 pgi|0000000000893222525|ti|8932|pi|0|        19 70.3125   03.55  | 73.86 459 109 5 1 459 1 448 0 696
ENSP00000001008 pgi|0000000003865420826|ti|38654|pi|0|       20 68.75     09.24  | 77.99 418 85 1 1 418 1 411 0 694
ENSP00000001008 pgi|0000000000089326230|ti|8932|pi|0|        20 68.75     04.67  | 73.42 459 106 5 1 459 1 443 0 688
ENSP00000001008 pgi|0000000000100208398|ti|10020|pi|0|       23 64.0625   16.60  | 80.66 424 77 1 36 459 1 419 0 686
ENSP00000001008 pgi|0000000000504021550|ti|50402|pi|0|       23 64.0625   12.18  | 76.24 425 98 2 35 459 1 422 0 683
ENSP00000001008 pgi|0000000000092182615|ti|9218|pi|0|        20 68.75     07.49  | 76.24 425 98 2 35 459 1 422 0 682
ENSP00000001008 pgi|0000000000923810921|ti|9238|pi|0|        23 64.0625   11.94  | 76 425 99 2 35 459 1 422 0 682
ENSP00000001008 pgi|0000000000304198558|ti|30419|pi|0|       23 64.0625   11.94  | 76 425 99 2 35 459 1 422 0 681
ENSP00000001008 pgi|0000000000089691334|ti|8969|pi|0|        24 62.5      13.50  | 76 425 99 2 35 459 1 422 0 680
ENSP00000001008 pgi|0000000000543802465|ti|54380|pi|0|       21 67.1875   08.51  | 75.7 428 101 2 32 459 1 425 0 680
ENSP00000001008 pgi|0000000000304551441|ti|30455|pi|0|       25 60.9375   14.82  | 75.76 425 100 2 35 459 1 422 0 679
ENSP00000001008 pgi|0000000002402062525|ti|240206|pi|0|      25 60.9375   14.94  | 75.88 427 100 2 33 459 1 424 0 679
ENSP00000001008 pgi|0000000000573971296|ti|57397|pi|0|       22 65.625    10.14  | 75.76 425 100 2 35 459 1 422 0 678
ENSP00000001008 pgi|0000000000570683509|ti|57068|pi|0|       20 68.75     07.25  | 76 425 99 2 35 459 1 422 0 678
ENSP00000001008 pgi|0000000032881519727|ti|328815|pi|0|      18 71.875    03.66  | 75.53 425 101 2 35 459 1 422 0 677
ENSP00000001008 pgi|0000000000370406413|ti|37040|pi|0|       27 57.8125   17.95  | 75.76 425 100 2 35 459 1 422 0 677
ENSP00000001008 pgi|0000000000345573998|ti|345573|pi|0|      19 70.3125   05.22  | 75.53 425 101 2 35 459 1 422 0 676
ENSP00000001008 pgi|0000000000883911983|ti|8839|pi|0|        25 60.9375   14.59  | 75.53 425 101 2 35 459 1 422 0 676
ENSP00000001008 pgi|0000000001883446108|ti|188344|pi|0|      25 60.9375   14.59  | 75.53 425 101 2 35 459 1 422 0 676
ENSP00000001008 pgi|0000000001215303944|ti|121530|pi|0|      23 64.0625   11.23  | 75.29 425 102 2 35 459 1 422 0 676
ENSP00000001008 pgi|0000000001007842175|ti|100784|pi|0|      23 64.0625   11.47  | 75.53 425 101 2 35 459 1 422 0 675
ENSP00000001008 pgi|0000000000092583320|ti|9258|pi|0|        20 68.75     08.04  | 76.79 418 95 2 1 418 1 416 0 674
ENSP00000001008 pgi|0000000001283907385|ti|128390|pi|0|      24 62.5      12.56  | 75.06 425 103 2 35 459 1 422 0 673
ENSP00000001008 pgi|0000000000543743079|ti|54374|pi|0|       25 60.9375   13.88  | 74.82 425 104 2 35 459 1 422 0 669
ENSP00000001008 pgi|0000000000092332576|ti|9233|pi|0|        25 60.9375   19.53  | 80.47 384 75 0 35 418 1 384 0 669
ENSP00000001008 pgi|0000000001314610237|ti|13146|pi|0|       21 67.1875   07.75  | 74.94 423 103 2 36 458 1 420 0 669
ENSP00000001008 pgi|0000000001373515264|ti|13735|pi|0|       28 56.25     17.07  | 73.32 461 111 3 1 459 1 451 0 668
ENSP00000001008 pgi|0000000000846926138|ti|8469|pi|0|        28 56.25     21.50  | 77.75 427 92 2 35 459 24 449 0 666
ENSP00000001008 pgi|0000000000279965268|ti|279965|pi|0|      25 60.9375   19.01  | 79.95 384 77 0 35 418 1 384 0 665
ENSP00000001008 pgi|0000000001760571515|ti|176057|pi|0|      24 62.5      16.93  | 79.43 384 79 0 35 418 1 384 0 664
ENSP00000001008 pgi|0000000001314610236|ti|13146|pi|0|       22 65.625    10.91  | 76.53 409 95 1 36 444 1 408 0 664
ENSP00000001008 pgi|0000000000923317242|ti|9233|pi|0|        20 68.75     07.95  | 76.7 412 93 2 48 459 1 409 0 664
ENSP00000001008 pgi|0000000000556618264|ti|55661|pi|0|       23 64.0625   15.89  | 79.95 384 77 0 35 418 1 384 0 664
ENSP00000001008 pgi|0000000005040216429|ti|50402|pi|0|       22 65.625    10.83  | 76.46 412 94 2 48 459 1 409 0 664
ENSP00000001008 pgi|0000000000970975801|ti|97097|pi|0|       26 59.375    20.78  | 80.16 383 76 0 36 418 1 383 0 663
ENSP00000001008 pgi|0000000000563135983|ti|56313|pi|0|       24 62.5      17.19  | 79.69 384 78 0 35 418 1 384 0 662
ENSP00000001008 pgi|0000000000363002720|ti|36300|pi|0|       25 60.9375   18.75  | 79.69 384 78 0 35 418 1 384 0 662
ENSP00000001008 pgi|0000000000923827144|ti|9238|pi|0|        22 65.625    10.58  | 76.21 412 95 2 48 459 1 409 0 661
ENSP00000001008 pgi|0000000005631317817|ti|56313|pi|0|       23 64.0625   12.15  | 76.21 412 95 2 48 459 1 409 0 660
ENSP00000001008 pgi|0000000003041922725|ti|30419|pi|0|       23 64.0625   12.15  | 76.21 412 95 2 48 459 1 409 0 660
ENSP00000001008 pgi|0000000000896920092|ti|8969|pi|0|        21 67.1875   09.02  | 76.21 412 95 2 48 459 1 409 0 660
ENSP00000001008 pgi|0000000005438024631|ti|54380|pi|0|       21 67.1875   09.27  | 76.46 412 94 2 48 459 1 409 0 660
ENSP00000001008 pgi|0000000044189410802|ti|441894|pi|0|      22 65.625    13.81  | 79.43 384 79 0 35 418 1 384 0 659
ENSP00000001008 pgi|0000000000889711235|ti|8897|pi|0|        28 56.25     22.92  | 79.17 384 80 0 35 418 1 384 0 659
ENSP00000001008 pgi|0000000008506624149|ti|85066|pi|0|       19 70.3125   03.57  | 73.88 425 108 2 35 459 1 422 0 659
ENSP00000001008 pgi|0000000003045517160|ti|30455|pi|0|       20 68.75     07.22  | 75.97 412 96 2 48 459 1 409 0 659
ENSP00000001008 pgi|0000000093267413650|ti|932674|pi|0|      20 68.75     05.13  | 73.88 425 108 2 35 459 17 438 0 658
ENSP00000001008 pgi|0000000005706813928|ti|57068|pi|0|       18 71.875    04.33  | 76.21 412 95 2 48 459 1 409 0 658
ENSP00000001008 pgi|0000000024020621800|ti|240206|pi|0|      21 67.1875   09.02  | 76.21 412 95 2 48 459 1 409 0 658
ENSP00000001008 pgi|0000000027996513974|ti|279965|pi|0|      24 62.5      13.47  | 75.97 412 96 2 48 459 1 409 0 658
ENSP00000001008 pgi|0000000005566123762|ti|55661|pi|0|       20 68.75     07.22  | 75.97 412 96 2 48 459 1 409 0 657
ENSP00000001008 pgi|0000000009709716896|ti|97097|pi|0|       26 59.375    16.36  | 75.73 412 97 2 48 459 1 409 0 657
ENSP00000001008 pgi|0000000003704017199|ti|37040|pi|0|       22 65.625    10.34  | 75.97 412 96 2 48 459 1 409 0 657
ENSP00000001008 pgi|0000000017605720070|ti|176057|pi|0|      21 67.1875   08.78  | 75.97 412 96 2 48 459 1 409 0 657
ENSP00000001008 pgi|0000000003288155005|ti|328815|pi|0|      21 67.1875   08.54  | 75.73 412 97 2 48 459 1 409 0 657
ENSP00000001008 pgi|0000000005739717222|ti|57397|pi|0|       24 62.5      13.23  | 75.73 412 97 2 48 459 1 409 0 657
ENSP00000001008 pgi|0000000012153014904|ti|121530|pi|0|      25 60.9375   14.55  | 75.49 412 98 2 48 459 1 409 0 655
ENSP00000001008 pgi|0000000005742121056|ti|57421|pi|0|       24 62.5      16.41  | 78.91 384 81 0 35 418 1 384 0 655
ENSP00000001008 pgi|0000000010078423188|ti|100784|pi|0|      21 67.1875   08.54  | 75.73 412 97 2 48 459 1 409 0 655
ENSP00000001008 pgi|0000000000924429570|ti|9244|pi|0|        28 56.25     22.40  | 78.65 384 82 0 35 418 1 384 0 655
ENSP00000001008 pgi|0000000003630024546|ti|36300|pi|0|       22 65.625    10.11  | 75.73 412 97 2 48 459 1 409 0 654
ENSP00000001008 pgi|0000000044189433494|ti|441894|pi|0|      21 67.1875   08.05  | 75.24 412 99 2 48 459 1 409 0 654
ENSP00000001008 pgi|0000000018834417831|ti|188344|pi|0|      21 67.1875   08.30  | 75.49 412 98 2 48 459 1 409 0 654
ENSP00000001008 pgi|0000000012839023025|ti|128390|pi|0|      22 65.625    09.61  | 75.24 412 99 2 48 459 1 409 0 654
ENSP00000001008 pgi|0000000034516415253|ti|345164|pi|0|      24 62.5      13.23  | 75.73 412 97 2 48 459 1 409 0 653
ENSP00000001008 pgi|0000000000089543384|ti|8954|pi|0|        24 62.5      13.23  | 75.73 412 97 2 48 459 1 409 0 653
ENSP00000001008 pgi|0000000000009209240|ti|9209|pi|0|        24 62.5      15.89  | 78.39 384 83 0 35 418 1 384 0 653
ENSP00000001008 pgi|0000000000574213651|ti|57421|pi|0|       24 62.5      12.99  | 75.49 412 98 2 48 459 1 409 0 652
ENSP00000001008 pgi|0000000000889726683|ti|8897|pi|0|        27 57.8125   16.95  | 74.76 412 101 2 48 459 1 409 0 650
ENSP00000001008 pgi|0000000038119829262|ti|381198|pi|0|      27 57.8125   17.43  | 75.24 412 99 2 48 459 1 409 0 650
ENSP00000001008 pgi|0000000005437427902|ti|54374|pi|0|       24 62.5      12.50  | 75 412 100 2 48 459 1 409 0 649
ENSP00000001008 pgi|0000000000978515763|ti|9785|pi|0|        19 70.3125   09.50  | 79.81 426 79 3 35 459 1 420 0 649
ENSP00000001008 pgi|0000000000920911287|ti|9209|pi|0|        24 62.5      12.26  | 74.76 412 101 2 48 459 1 409 0 646
ENSP00000001008 pgi|0000000000896920091|ti|8969|pi|0|        25 60.9375   19.33  | 80.27 370 73 0 48 417 1 370 0 644
ENSP00000001008 pgi|0000000000924415175|ti|9244|pi|0|        27 57.8125   18.76  | 76.57 397 92 1 48 444 1 396 0 644
ENSP00000001008 pgi|0000000001883799806|ti|188379|pi|0|      24 62.5      10.97  | 73.47 426 109 3 35 459 1 423 0 643
ENSP00000001008 pgi|0000000005972916994|ti|59729|pi|0|       18 71.875    01.50  | 70.37 459 123 7 1 459 1 446 0 643
ENSP00000001008 pgi|0000000004888312108|ti|48883|pi|0|       20 68.75     05.04  | 73.79 412 105 2 48 459 1 409 0 639
ENSP00000001008 pgi|0000000000850669039|ti|85066|pi|0|       21 67.1875   06.84  | 74.03 412 104 2 48 459 1 409 0 639
ENSP00000001008 pgi|0000000000846916271|ti|8469|pi|0|        24 62.5      18.23  | 80.73 384 66 1 35 418 1 376 0 635
ENSP00000001008 pgi|0000000000008364315|ti|8364|pi|0|        30 53.125    13.11  | 66.23 459 146 3 1 459 1 450 0 629
ENSP00000001008 pgi|0000000017694621380|ti|176946|pi|0|      18 71.875    03.12  | 75 384 96 0 35 418 1 384 0 628
ENSP00000001008 pgi|0000000018837925247|ti|188379|pi|0|      22 65.625    08.17  | 73.79 412 105 2 48 459 1 409 0 628
ENSP00000001008 pgi|0000000000082961307|ti|8296|pi|0|        25 60.9375   06.17  | 67.11 453 135 4 1 443 1 449 0 625
