window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue,mutation_threshold
3,Blash_12,5,92.1875,7.812500,100,341,4e-117,0
3,Blash_12,9,85.9375,3.502500,89.44,341,4e-117,0
3,Blash_12,9,85.9375,3.502500,89.44,341,4e-117,0
3,Blash_12,9,85.9375,3.502500,89.44,341,4e-117,0
3,Blash_12,9,85.9375,3.502500,89.44,341,4e-117,0
3,Blash_12,7,89.0625,0.952500,88.11,341,6e-117,0
3,Blash_12,12,81.25,10.230000,91.48,340,7e-117,0
3,Blash_12,9,85.9375,3.502500,89.44,340,8e-117,0
3,Blash_12,12,81.25,8.140000,89.39,340,1e-116,0
3,Blash_12,10,84.375,3.735000,88.11,340,1e-116,0
3,Blash_12,11,82.8125,7.077500,89.89,339,2e-116,0
3,Blash_12,11,82.8125,6.077500,88.89,339,2e-116,0
3,Blash_12,9,85.9375,2.952500,88.89,339,3e-116,0
3,Blash_12,9,85.9375,2.952500,88.89,338,5e-116,0
3,Blash_12,11,82.8125,5.457500,88.27,338,7e-116,0
3,Blash_12,11,82.8125,5.457500,88.27,338,7e-116,0
3,Blash_12,14,78.125,10.765000,88.89,338,1e-115,0
3,Blash_12,13,79.6875,6.022500,85.71,338,1e-115,0
3,Blash_12,5,92.1875,7.192500,99.38,337,1e-115,0
3,Blash_12,10,84.375,2.775000,87.15,336,6e-115,0
3,Blash_12,18,71.875,19.795000,91.67,353,6e-115,0
3,Blash_12,13,79.6875,6.982500,86.67,335,1e-114,0
3,Blash_12,13,79.6875,8.022500,87.71,335,1e-114,0
3,Blash_12,13,79.6875,11.272500,90.96,334,2e-114,0
3,Blash_12,13,79.6875,10.472500,90.16,336,2e-114,0
3,Blash_12,15,76.5625,13.597500,90.16,337,3e-114,0
3,Blash_12,12,81.25,5.900000,87.15,333,4e-114,0
3,Blash_12,12,81.25,5.900000,87.15,333,4e-114,0
3,Blash_12,12,81.25,5.900000,87.15,333,4e-114,0
3,Blash_12,12,81.25,5.900000,87.15,333,4e-114,0
3,Blash_12,6,90.625,9.375000,100,333,4e-114,0
3,Blash_12,12,81.25,6.460000,87.71,333,5e-114,0
3,Blash_12,16,75.0,16.570000,91.57,334,7e-114,0
3,Blash_12,11,82.8125,8.757500,91.57,333,8e-114,0
3,Blash_12,8,87.5,0.350000,87.15,333,8e-114,0
3,Blash_12,10,84.375,3.335000,87.71,332,1e-113,0
3,Blash_12,10,84.375,3.335000,87.71,332,1e-113,0
3,Blash_12,12,81.25,5.340000,86.59,332,1e-113,0
3,Blash_12,5,92.1875,5.952500,98.14,332,1e-113,0
3,Blash_12,7,89.0625,9.687500,98.75,331,2e-113,0
3,Blash_12,4,93.75,5.000000,98.75,331,2e-113,0
3,Blash_12,4,93.75,5.000000,98.75,331,2e-113,0
3,Blash_12,4,93.75,5.000000,98.75,331,2e-113,0
3,Blash_12,4,93.75,5.000000,98.75,331,2e-113,0
3,Blash_12,4,93.75,5.000000,98.75,331,2e-113,0
3,Blash_12,5,92.1875,7.192500,99.38,331,2e-113,0
3,Blash_12,4,93.75,4.370000,98.12,331,2e-113,0
3,Blash_12,4,93.75,6.250000,100,330,3e-113,0
3,Blash_12,4,93.75,6.250000,100,330,3e-113,0
3,Blash_12,4,93.75,6.250000,100,330,3e-113,0
3,Blash_12,16,75.0,23.750000,98.75,331,4e-113,0
3,Blash_12,17,73.4375,13.152500,86.59,330,6e-113,0
3,Blash_12,15,76.5625,23.437500,100,332,7e-113,0
3,Blash_12,9,85.9375,14.062500,100,331,8e-113,0
3,Blash_12,21,67.1875,32.812500,100,333,9e-113,0
3,Blash_12,14,78.125,7.985000,86.11,329,2e-112,0
3,Blash_12,10,84.375,1.655000,86.03,329,3e-112,0
3,Blash_12,10,84.375,1.655000,86.03,329,3e-112,0
3,Blash_12,14,78.125,7.345000,85.47,329,3e-112,0
3,Blash_12,10,84.375,1.095000,85.47,328,4e-112,0
3,Blash_12,11,82.8125,4.117500,86.93,328,5e-112,0
3,Blash_12,18,71.875,13.595000,85.47,328,5e-112,0
3,Blash_12,14,78.125,6.795000,84.92,328,6e-112,0
3,Blash_12,17,73.4375,12.032500,85.47,328,7e-112,0
3,Blash_12,17,73.4375,12.032500,85.47,328,7e-112,0
3,Blash_12,11,82.8125,2.187500,85,328,7e-112,0
3,Blash_12,5,92.1875,6.552500,98.74,327,1e-111,0
3,Blash_12,17,73.4375,12.032500,85.47,327,1e-111,0
3,Blash_12,14,78.125,6.315000,84.44,327,1e-111,0
3,Blash_12,16,75.0,23.140000,98.14,332,1e-111,0
3,Blash_12,14,78.125,7.435000,85.56,327,1e-111,0
3,Blash_12,15,76.5625,7.877500,84.44,327,1e-111,0
3,Blash_12,15,76.5625,7.877500,84.44,327,1e-111,0
3,Blash_12,14,78.125,7.905000,86.03,327,1e-111,0
3,Blash_12,14,78.125,7.905000,86.03,327,1e-111,0
3,Blash_12,14,78.125,7.905000,86.03,327,1e-111,0
3,Blash_12,14,78.125,7.905000,86.03,327,1e-111,0
3,Blash_12,14,78.125,7.905000,86.03,327,1e-111,0
3,Blash_12,14,78.125,7.435000,85.56,327,2e-111,0
3,Blash_12,18,71.875,13.045000,84.92,328,2e-111,0
3,Blash_12,9,85.9375,3.502500,89.44,327,2e-111,0
3,Blash_12,16,75.0,9.440000,84.44,327,2e-111,0
3,Blash_12,16,75.0,9.440000,84.44,327,2e-111,0
3,Blash_12,16,75.0,9.440000,84.44,327,2e-111,0
3,Blash_12,16,75.0,9.440000,84.44,327,2e-111,0
3,Blash_12,15,76.5625,8.357500,84.92,327,2e-111,0
3,Blash_12,13,79.6875,4.752500,84.44,326,3e-111,0
3,Blash_12,13,79.6875,4.752500,84.44,326,3e-111,0
3,Blash_12,8,87.5,9.390000,96.89,325,4e-111,0
3,Blash_12,8,87.5,2.500000,85,326,4e-111,0
3,Blash_12,7,89.0625,4.622500,84.44,326,4e-111,0
3,Blash_12,14,78.125,5.765000,83.89,326,5e-111,0
3,Blash_12,12,81.25,3.190000,84.44,326,5e-111,0
3,Blash_12,12,81.25,3.190000,84.44,326,5e-111,0
3,Blash_12,6,90.625,6.875000,97.5,325,5e-111,0
3,Blash_12,7,89.0625,7.827500,96.89,325,5e-111,0
3,Blash_12,12,81.25,4.220000,85.47,325,6e-111,0
3,Blash_12,9,85.9375,2.047500,83.89,325,6e-111,0
3,Blash_12,11,82.8125,3.377500,86.19,325,9e-111,0
3,Blash_12,7,89.0625,7.827500,96.89,324,9e-111,0
3,Blash_12,14,78.125,6.315000,84.44,325,1e-110,0
3,Blash_12,14,78.125,6.315000,84.44,325,1e-110,0
3,Blash_12,14,78.125,6.315000,84.44,325,1e-110,0
3,Blash_12,14,78.125,6.315000,84.44,325,1e-110,0
3,Blash_12,16,75.0,12.210000,87.21,324,1e-110,0
3,Blash_12,13,79.6875,4.202500,83.89,325,1e-110,0
3,Blash_12,13,79.6875,4.202500,83.89,325,1e-110,0
3,Blash_12,12,81.25,2.640000,83.89,325,1e-110,0
3,Blash_12,12,81.25,2.640000,83.89,325,1e-110,0
3,Blash_12,14,78.125,7.435000,85.56,325,2e-110,0
3,Blash_12,10,84.375,1.045000,83.33,324,2e-110,0
3,Blash_12,10,84.375,1.045000,83.33,324,2e-110,0
3,Blash_12,10,84.375,1.045000,83.33,324,2e-110,0
3,Blash_12,10,84.375,1.045000,83.33,324,2e-110,0
3,Blash_12,10,84.375,1.045000,83.33,324,2e-110,0
3,Blash_12,10,84.375,1.045000,83.33,324,2e-110,0
3,Blash_12,10,84.375,1.045000,83.33,324,2e-110,0
3,Blash_12,11,82.8125,1.077500,83.89,324,2e-110,0
3,Blash_12,11,82.8125,1.077500,83.89,324,2e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,324,2e-110,0
3,Blash_12,22,65.625,33.125000,98.75,336,2e-110,0
3,Blash_12,13,79.6875,5.232500,84.92,324,2e-110,0
3,Blash_12,6,90.625,8.105000,98.73,323,3e-110,0
3,Blash_12,13,79.6875,3.092500,82.78,324,3e-110,0
3,Blash_12,13,79.6875,3.092500,82.78,324,3e-110,0
3,Blash_12,13,79.6875,3.092500,82.78,324,3e-110,0
3,Blash_12,10,84.375,1.045000,83.33,323,4e-110,0
3,Blash_12,12,81.25,2.640000,83.89,323,4e-110,0
3,Blash_12,12,81.25,2.640000,83.89,323,4e-110,0
3,Blash_12,12,81.25,2.640000,83.89,323,4e-110,0
3,Blash_12,12,81.25,2.640000,83.89,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,4e-110,0
3,Blash_12,8,87.5,11.230000,98.73,323,4e-110,0
3,Blash_12,13,79.6875,3.642500,83.33,323,4e-110,0
3,Blash_12,12,81.25,8.690000,89.94,323,5e-110,0
3,Blash_12,14,78.125,5.115000,83.24,323,5e-110,0
3,Blash_12,13,79.6875,3.642500,83.33,323,5e-110,0
3,Blash_12,9,85.9375,2.607500,83.33,323,6e-110,0
3,Blash_12,13,79.6875,3.642500,83.33,324,9e-110,0
3,Blash_12,12,81.25,3.750000,85,323,9e-110,0
3,Blash_12,16,75.0,7.680000,82.68,322,1e-109,0
3,Blash_12,10,84.375,1.045000,83.33,322,1e-109,0
3,Blash_12,9,85.9375,2.137500,83.8,322,1e-109,0
3,Blash_12,9,85.9375,2.137500,83.8,322,1e-109,0
3,Blash_12,14,78.125,5.205000,83.33,322,1e-109,0
3,Blash_12,10,84.375,1.015000,85.39,322,1e-109,0
3,Blash_12,12,81.25,1.530000,82.78,322,1e-109,0
3,Blash_12,14,78.125,5.205000,83.33,322,1e-109,0
3,Blash_12,13,79.6875,6.422500,86.11,322,1e-109,0
3,Blash_12,16,75.0,8.330000,83.33,322,2e-109,0
3,Blash_12,14,78.125,10.175000,88.3,323,2e-109,0
3,Blash_12,12,81.25,5.340000,86.59,322,2e-109,0
3,Blash_12,13,79.6875,12.952500,92.64,321,2e-109,0
3,Blash_12,9,85.9375,3.717500,82.22,322,2e-109,0
3,Blash_12,9,85.9375,3.717500,82.22,322,2e-109,0
3,Blash_12,13,79.6875,4.752500,84.44,322,2e-109,0
3,Blash_12,11,82.8125,0.032500,82.78,322,2e-109,0
3,Blash_12,12,81.25,1.530000,82.78,321,4e-109,0
3,Blash_12,12,81.25,1.530000,82.78,321,4e-109,0
3,Blash_12,14,78.125,5.675000,83.8,320,6e-109,0
3,Blash_12,14,78.125,8.935000,87.06,320,7e-109,0
3,Blash_12,16,75.0,8.800000,83.8,320,7e-109,0
3,Blash_12,12,81.25,1.430000,82.68,320,1e-108,0
3,Blash_12,11,82.8125,0.987500,83.8,320,1e-108,0
3,Blash_12,16,75.0,10.470000,85.47,320,1e-108,0
3,Blash_12,21,67.1875,18.442500,85.63,323,2e-108,0
3,Blash_12,13,79.6875,2.892500,82.58,319,2e-108,0
3,Blash_12,11,82.8125,0.592500,82.22,318,6e-108,0
3,Blash_12,16,75.0,6.670000,81.67,318,8e-108,0
3,Blash_12,17,73.4375,7.672500,81.11,317,1e-107,0
3,Blash_12,11,82.8125,1.847500,84.66,317,1e-107,0
3,Blash_12,16,75.0,7.220000,82.22,317,1e-107,0
3,Blash_12,16,75.0,7.220000,82.22,317,1e-107,0
3,Blash_12,12,81.25,3.500000,84.75,317,2e-107,0
3,Blash_12,14,78.125,6.145000,84.27,317,2e-107,0
3,Blash_12,21,67.1875,14.932500,82.12,317,2e-107,0
3,Blash_12,12,81.25,8.510000,89.76,316,2e-107,0
3,Blash_12,10,84.375,5.985000,90.36,316,3e-107,0
3,Blash_12,14,78.125,11.035000,89.16,316,3e-107,0
3,Blash_12,10,84.375,4.785000,89.16,316,3e-107,0
3,Blash_12,8,87.5,5.830000,81.67,316,3e-107,0
3,Blash_12,14,78.125,4.455000,82.58,316,4e-107,0
3,Blash_12,16,75.0,7.220000,82.22,316,4e-107,0
3,Blash_12,16,75.0,7.220000,82.22,316,4e-107,0
3,Blash_12,16,75.0,7.220000,82.22,316,4e-107,0
3,Blash_12,16,75.0,7.220000,82.22,316,4e-107,0
3,Blash_12,15,76.5625,5.107500,81.67,316,4e-107,0
3,Blash_12,15,76.5625,5.107500,81.67,316,4e-107,0
3,Blash_12,16,75.0,17.350000,92.35,319,5e-107,0
3,Blash_12,14,78.125,5.855000,83.98,316,5e-107,0
3,Blash_12,11,82.8125,1.142500,81.67,316,5e-107,0
3,Blash_12,12,81.25,0.420000,81.67,315,5e-107,0
3,Blash_12,12,81.25,0.420000,81.67,315,5e-107,0
3,Blash_12,12,81.25,0.420000,81.67,315,5e-107,0
3,Blash_12,12,81.25,0.420000,81.67,315,5e-107,0
3,Blash_12,12,81.25,10.050000,91.3,315,5e-107,0
3,Blash_12,11,82.8125,5.737500,88.55,315,5e-107,0
3,Blash_12,11,82.8125,1.142500,81.67,315,5e-107,0
