window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue,mutation_threshold
3,Native,10,84.375,15.625000,100,353,8e-120,0
3,Native,14,78.125,13.545000,91.67,348,9e-120,0
3,Native,10,84.375,7.295000,91.67,348,1e-119,0
3,Native,5,92.1875,0.517500,91.67,348,1e-119,0
3,Native,5,92.1875,0.517500,91.67,348,1e-119,0
3,Native,5,92.1875,0.517500,91.67,348,1e-119,0
3,Native,5,92.1875,0.517500,91.67,347,1e-119,0
3,Native,5,92.1875,0.517500,91.67,347,1e-119,0
3,Native,5,92.1875,0.517500,91.67,347,1e-119,0
3,Native,10,84.375,6.735000,91.11,347,2e-119,0
3,Native,10,84.375,6.735000,91.11,347,2e-119,0
3,Native,10,84.375,6.735000,91.11,347,2e-119,0
3,Native,10,84.375,6.735000,91.11,347,2e-119,0
3,Native,10,84.375,6.735000,91.11,347,2e-119,0
3,Native,15,76.5625,13.437500,90,347,3e-119,0
3,Native,5,92.1875,1.077500,91.11,346,4e-119,0
3,Native,15,76.5625,13.437500,90,346,4e-119,0
3,Native,15,76.5625,13.997500,90.56,346,5e-119,0
3,Native,5,92.1875,4.382500,96.57,346,5e-119,0
3,Native,14,78.125,11.875000,90,346,6e-119,0
3,Native,15,76.5625,13.437500,90,346,6e-119,0
3,Native,16,75.0,16.670000,91.67,349,7e-119,0
3,Native,12,81.25,8.750000,90,346,7e-119,0
3,Native,17,73.4375,16.562500,90,345,9e-119,0
3,Native,12,81.25,8.750000,90,345,9e-119,0
3,Native,12,81.25,8.750000,90,345,9e-119,0
3,Native,15,76.5625,13.437500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,13,79.6875,10.312500,90,345,1e-118,0
3,Native,14,78.125,11.875000,90,345,2e-118,0
3,Native,16,75.0,15.000000,90,345,2e-118,0
3,Native,16,75.0,15.000000,90,345,2e-118,0
3,Native,9,85.9375,4.622500,90.56,344,2e-118,0
3,Native,9,85.9375,4.622500,90.56,344,2e-118,0
3,Native,15,76.5625,12.877500,89.44,344,2e-118,0
3,Native,10,84.375,4.515000,88.89,344,3e-118,0
3,Native,14,78.125,12.435000,90.56,344,3e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,16,75.0,15.000000,90,343,5e-118,0
3,Native,9,85.9375,4.062500,90,343,5e-118,0
3,Native,6,90.625,0.625000,90,343,7e-118,0
3,Native,15,76.5625,12.877500,89.44,343,1e-117,0
3,Native,15,76.5625,12.877500,89.44,343,1e-117,0
3,Native,7,89.0625,0.377500,89.44,343,1e-117,0
3,Native,14,78.125,11.435000,89.56,343,1e-117,0
3,Native,14,78.125,11.875000,90,342,2e-117,0
3,Native,9,85.9375,3.502500,89.44,342,2e-117,0
3,Native,9,85.9375,3.502500,89.44,342,2e-117,0
3,Native,9,85.9375,3.502500,89.44,342,2e-117,0
3,Native,9,85.9375,3.502500,89.44,342,2e-117,0
3,Native,17,73.4375,16.502500,89.94,342,3e-117,0
3,Native,4,93.75,6.250000,100,341,4e-117,0
3,Native,13,79.6875,9.752500,89.44,341,4e-117,0
3,Native,13,79.6875,9.752500,89.44,341,4e-117,0
3,Native,13,79.6875,9.752500,89.44,341,4e-117,0
3,Native,13,79.6875,9.752500,89.44,341,4e-117,0
3,Native,15,76.5625,11.547500,88.11,341,6e-117,0
3,Native,13,79.6875,11.792500,91.48,340,7e-117,0
3,Native,10,84.375,5.065000,89.44,340,8e-117,0
3,Native,8,87.5,1.890000,89.39,340,1e-116,0
3,Native,7,89.0625,0.952500,88.11,340,1e-116,0
3,Native,17,73.4375,16.452500,89.89,339,2e-116,0
3,Native,11,82.8125,6.077500,88.89,339,2e-116,0
3,Native,10,84.375,4.515000,88.89,339,3e-116,0
3,Native,10,84.375,4.515000,88.89,338,5e-116,0
3,Native,11,82.8125,5.457500,88.27,338,7e-116,0
3,Native,11,82.8125,5.457500,88.27,338,7e-116,0
3,Native,11,82.8125,6.077500,88.89,338,1e-115,0
3,Native,13,79.6875,6.022500,85.71,338,1e-115,0
3,Native,6,90.625,8.755000,99.38,337,1e-115,0
3,Native,13,79.6875,7.462500,87.15,336,6e-115,0
3,Native,16,75.0,16.670000,91.67,353,6e-115,0
3,Native,16,75.0,11.670000,86.67,335,1e-114,0
3,Native,9,85.9375,1.772500,87.71,335,1e-114,0
3,Native,13,79.6875,11.272500,90.96,334,2e-114,0
3,Native,12,81.25,8.910000,90.16,336,2e-114,0
3,Native,12,81.25,8.910000,90.16,337,3e-114,0
3,Native,9,85.9375,1.212500,87.15,333,4e-114,0
3,Native,9,85.9375,1.212500,87.15,333,4e-114,0
3,Native,9,85.9375,1.212500,87.15,333,4e-114,0
3,Native,9,85.9375,1.212500,87.15,333,4e-114,0
3,Native,7,89.0625,10.937500,100,333,4e-114,0
3,Native,13,79.6875,8.022500,87.71,333,5e-114,0
3,Native,15,76.5625,15.007500,91.57,334,7e-114,0
3,Native,12,81.25,10.320000,91.57,333,8e-114,0
3,Native,9,85.9375,1.212500,87.15,333,8e-114,0
3,Native,12,81.25,6.460000,87.71,332,1e-113,0
3,Native,12,81.25,6.460000,87.71,332,1e-113,0
3,Native,10,84.375,2.215000,86.59,332,1e-113,0
3,Native,6,90.625,7.515000,98.14,332,1e-113,0
3,Native,7,89.0625,9.687500,98.75,331,2e-113,0
3,Native,8,87.5,11.250000,98.75,331,2e-113,0
3,Native,8,87.5,11.250000,98.75,331,2e-113,0
3,Native,8,87.5,11.250000,98.75,331,2e-113,0
3,Native,8,87.5,11.250000,98.75,331,2e-113,0
3,Native,8,87.5,11.250000,98.75,331,2e-113,0
3,Native,7,89.0625,10.317500,99.38,331,2e-113,0
3,Native,7,89.0625,9.057500,98.12,331,2e-113,0
3,Native,7,89.0625,10.937500,100,330,3e-113,0
3,Native,7,89.0625,10.937500,100,330,3e-113,0
3,Native,7,89.0625,10.937500,100,330,3e-113,0
3,Native,18,71.875,26.875000,98.75,331,4e-113,0
3,Native,15,76.5625,10.027500,86.59,330,6e-113,0
3,Native,12,81.25,18.750000,100,332,7e-113,0
3,Native,13,79.6875,20.312500,100,331,8e-113,0
3,Native,16,75.0,25.000000,100,333,9e-113,0
3,Native,12,81.25,4.860000,86.11,329,2e-112,0
3,Native,13,79.6875,6.342500,86.03,329,3e-112,0
3,Native,14,78.125,7.905000,86.03,329,3e-112,0
3,Native,13,79.6875,5.782500,85.47,329,3e-112,0
3,Native,13,79.6875,5.782500,85.47,328,4e-112,0
3,Native,16,75.0,11.930000,86.93,328,5e-112,0
3,Native,17,73.4375,12.032500,85.47,328,5e-112,0
3,Native,18,71.875,13.045000,84.92,328,6e-112,0
3,Native,17,73.4375,12.032500,85.47,328,7e-112,0
3,Native,17,73.4375,12.032500,85.47,328,7e-112,0
3,Native,13,79.6875,5.312500,85,328,7e-112,0
3,Native,13,79.6875,19.052500,98.74,327,1e-111,0
3,Native,8,87.5,2.030000,85.47,327,1e-111,0
3,Native,17,73.4375,11.002500,84.44,327,1e-111,0
3,Native,21,67.1875,30.952500,98.14,332,1e-111,0
3,Native,15,76.5625,8.997500,85.56,327,1e-111,0
3,Native,10,84.375,0.065000,84.44,327,1e-111,0
3,Native,10,84.375,0.065000,84.44,327,1e-111,0
3,Native,16,75.0,11.030000,86.03,327,1e-111,0
3,Native,14,78.125,7.905000,86.03,327,1e-111,0
3,Native,14,78.125,7.905000,86.03,327,1e-111,0
3,Native,14,78.125,7.905000,86.03,327,1e-111,0
3,Native,14,78.125,7.905000,86.03,327,1e-111,0
3,Native,15,76.5625,8.997500,85.56,327,2e-111,0
3,Native,18,71.875,13.045000,84.92,328,2e-111,0
3,Native,12,81.25,8.190000,89.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,17,73.4375,11.482500,84.92,327,2e-111,0
3,Native,12,81.25,3.190000,84.44,326,3e-111,0
3,Native,12,81.25,3.190000,84.44,326,3e-111,0
3,Native,9,85.9375,10.952500,96.89,325,4e-111,0
3,Native,13,79.6875,5.312500,85,326,4e-111,0
3,Native,15,76.5625,7.877500,84.44,326,4e-111,0
3,Native,12,81.25,2.640000,83.89,326,5e-111,0
3,Native,12,81.25,3.190000,84.44,326,5e-111,0
3,Native,12,81.25,3.190000,84.44,326,5e-111,0
3,Native,11,82.8125,14.687500,97.5,325,5e-111,0
3,Native,10,84.375,12.515000,96.89,325,5e-111,0
3,Native,15,76.5625,8.907500,85.47,325,6e-111,0
3,Native,11,82.8125,1.077500,83.89,325,6e-111,0
3,Native,17,73.4375,12.752500,86.19,325,9e-111,0
3,Native,11,82.8125,14.077500,96.89,324,9e-111,0
3,Native,14,78.125,6.315000,84.44,325,1e-110,0
3,Native,14,78.125,6.315000,84.44,325,1e-110,0
3,Native,14,78.125,6.315000,84.44,325,1e-110,0
3,Native,14,78.125,6.315000,84.44,325,1e-110,0
3,Native,12,81.25,5.960000,87.21,324,1e-110,0
3,Native,12,81.25,2.640000,83.89,325,1e-110,0
3,Native,12,81.25,2.640000,83.89,325,1e-110,0
3,Native,14,78.125,5.765000,83.89,325,1e-110,0
3,Native,14,78.125,5.765000,83.89,325,1e-110,0
3,Native,16,75.0,10.560000,85.56,325,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,12,81.25,2.080000,83.33,324,2e-110,0
3,Native,12,81.25,2.080000,83.33,324,2e-110,0
3,Native,12,81.25,2.080000,83.33,324,2e-110,0
3,Native,12,81.25,2.080000,83.33,324,2e-110,0
3,Native,12,81.25,2.080000,83.33,324,2e-110,0
3,Native,12,81.25,2.080000,83.33,324,2e-110,0
3,Native,10,84.375,0.485000,83.89,324,2e-110,0
3,Native,10,84.375,0.485000,83.89,324,2e-110,0
3,Native,11,82.8125,0.517500,83.33,324,2e-110,0
3,Native,22,65.625,33.125000,98.75,336,2e-110,0
3,Native,13,79.6875,5.232500,84.92,324,2e-110,0
3,Native,14,78.125,20.605000,98.73,323,3e-110,0
3,Native,13,79.6875,3.092500,82.78,324,3e-110,0
3,Native,13,79.6875,3.092500,82.78,324,3e-110,0
3,Native,13,79.6875,3.092500,82.78,324,3e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,18,71.875,12.015000,83.89,323,4e-110,0
3,Native,18,71.875,12.015000,83.89,323,4e-110,0
3,Native,18,71.875,12.015000,83.89,323,4e-110,0
3,Native,18,71.875,12.015000,83.89,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,12,81.25,17.480000,98.73,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,15,76.5625,13.377500,89.94,323,5e-110,0
3,Native,19,70.3125,12.927500,83.24,323,5e-110,0
3,Native,16,75.0,8.330000,83.33,323,5e-110,0
3,Native,11,82.8125,0.517500,83.33,323,6e-110,0
3,Native,13,79.6875,3.642500,83.33,324,9e-110,0
3,Native,14,78.125,6.875000,85,323,9e-110,0
3,Native,14,78.125,4.555000,82.68,322,1e-109,0
3,Native,11,82.8125,0.517500,83.33,322,1e-109,0
3,Native,11,82.8125,0.987500,83.8,322,1e-109,0
3,Native,11,82.8125,0.987500,83.8,322,1e-109,0
3,Native,15,76.5625,6.767500,83.33,322,1e-109,0
3,Native,15,76.5625,8.827500,85.39,322,1e-109,0
3,Native,13,79.6875,3.092500,82.78,322,1e-109,0
3,Native,16,75.0,8.330000,83.33,322,1e-109,0
3,Native,13,79.6875,6.422500,86.11,322,1e-109,0
3,Native,13,79.6875,3.642500,83.33,322,2e-109,0
3,Native,10,84.375,3.925000,88.3,323,2e-109,0
3,Native,11,82.8125,3.777500,86.59,322,2e-109,0
3,Native,16,75.0,17.640000,92.64,321,2e-109,0
3,Native,12,81.25,0.970000,82.22,322,2e-109,0
3,Native,12,81.25,0.970000,82.22,322,2e-109,0
3,Native,15,76.5625,7.877500,84.44,322,2e-109,0
3,Native,11,82.8125,0.032500,82.78,322,2e-109,0
3,Native,11,82.8125,0.032500,82.78,321,4e-109,0
3,Native,11,82.8125,0.032500,82.78,321,4e-109,0
3,Native,15,76.5625,7.237500,83.8,320,6e-109,0
3,Native,12,81.25,5.810000,87.06,320,7e-109,0
3,Native,11,82.8125,0.987500,83.8,320,7e-109,0
3,Native,15,76.5625,6.117500,82.68,320,1e-108,0
3,Native,16,75.0,8.800000,83.8,320,1e-108,0
3,Native,16,75.0,10.470000,85.47,320,1e-108,0
3,Native,15,76.5625,9.067500,85.63,323,2e-108,0
3,Native,16,75.0,7.580000,82.58,319,2e-108,0
3,Native,7,89.0625,6.842500,82.22,318,6e-108,0
3,Native,16,75.0,6.670000,81.67,318,8e-108,0
3,Native,12,81.25,0.140000,81.11,317,1e-107,0
3,Native,16,75.0,9.660000,84.66,317,1e-107,0
3,Native,12,81.25,0.970000,82.22,317,1e-107,0
3,Native,12,81.25,0.970000,82.22,317,1e-107,0
3,Native,7,89.0625,4.312500,84.75,317,2e-107,0
3,Native,14,78.125,6.145000,84.27,317,2e-107,0
3,Native,17,73.4375,8.682500,82.12,317,2e-107,0
3,Native,17,73.4375,16.322500,89.76,316,2e-107,0
3,Native,14,78.125,12.235000,90.36,316,3e-107,0
3,Native,15,76.5625,12.597500,89.16,316,3e-107,0
3,Native,12,81.25,7.910000,89.16,316,3e-107,0
3,Native,14,78.125,3.545000,81.67,316,3e-107,0
3,Native,14,78.125,4.455000,82.58,316,4e-107,0
3,Native,14,78.125,4.095000,82.22,316,4e-107,0
3,Native,14,78.125,4.095000,82.22,316,4e-107,0
3,Native,14,78.125,4.095000,82.22,316,4e-107,0
3,Native,14,78.125,4.095000,82.22,316,4e-107,0
3,Native,12,81.25,0.420000,81.67,316,4e-107,0
3,Native,12,81.25,0.420000,81.67,316,4e-107,0
3,Native,10,84.375,7.975000,92.35,319,5e-107,0
3,Native,15,76.5625,7.417500,83.98,316,5e-107,0
3,Native,12,81.25,0.420000,81.67,316,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,13,79.6875,11.612500,91.3,315,5e-107,0
3,Native,15,76.5625,11.987500,88.55,315,5e-107,0
3,Native,12,81.25,0.420000,81.67,315,5e-107,0
3,Native,14,78.125,4.555000,82.68,315,6e-107,0
3,Native,16,75.0,16.300000,91.3,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,14,78.125,3.545000,81.67,315,6e-107,0
3,Native,18,71.875,9.235000,81.11,315,6e-107,0
3,Native,13,79.6875,1.982500,81.67,315,6e-107,0
3,Native,16,75.0,16.300000,91.3,315,7e-107,0
3,Native,13,79.6875,11.612500,91.3,315,7e-107,0
3,Native,13,79.6875,11.612500,91.3,315,7e-107,0
3,Native,15,76.5625,5.107500,81.67,316,7e-107,0
3,Native,18,71.875,14.905000,86.78,315,7e-107,0
3,Native,12,81.25,0.690000,80.56,315,7e-107,0
3,Native,18,71.875,18.805000,90.68,314,9e-107,0
3,Native,17,73.4375,8.122500,81.56,315,9e-107,0
3,Native,16,75.0,6.670000,81.67,315,1e-106,0
3,Native,19,70.3125,10.797500,81.11,315,1e-106,0
3,Native,10,84.375,2.705000,81.67,315,1e-106,0
3,Native,12,81.25,0.690000,80.56,315,1e-106,0
3,Native,11,82.8125,1.702500,81.11,315,1e-106,0
3,Native,16,75.0,6.670000,81.67,317,1e-106,0
3,Native,12,81.25,0.690000,80.56,315,1e-106,0
