window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue,mutation_threshold
3,Native,12,81.25,10.420000,91.67,352,7e-120,0
3,Native,18,71.875,28.125000,100,353,8e-120,0
3,Native,9,85.9375,5.732500,91.67,348,9e-120,0
3,Native,18,71.875,19.795000,91.67,348,1e-119,0
3,Native,11,82.8125,8.857500,91.67,348,1e-119,0
3,Native,11,82.8125,8.857500,91.67,348,1e-119,0
3,Native,11,82.8125,8.857500,91.67,348,1e-119,0
3,Native,11,82.8125,8.857500,91.67,347,1e-119,0
3,Native,11,82.8125,8.857500,91.67,347,1e-119,0
3,Native,11,82.8125,8.857500,91.67,347,1e-119,0
3,Native,17,73.4375,17.672500,91.11,347,2e-119,0
3,Native,17,73.4375,17.672500,91.11,347,2e-119,0
3,Native,17,73.4375,17.672500,91.11,347,2e-119,0
3,Native,17,73.4375,17.672500,91.11,347,2e-119,0
3,Native,17,73.4375,17.672500,91.11,347,2e-119,0
3,Native,9,85.9375,4.062500,90,347,3e-119,0
3,Native,10,84.375,6.735000,91.11,346,4e-119,0
3,Native,11,82.8125,7.187500,90,346,4e-119,0
3,Native,9,85.9375,4.622500,90.56,346,5e-119,0
3,Native,7,89.0625,7.507500,96.57,346,5e-119,0
3,Native,7,89.0625,0.937500,90,346,6e-119,0
3,Native,8,87.5,2.500000,90,346,6e-119,0
3,Native,19,70.3125,21.357500,91.67,349,7e-119,0
3,Native,11,82.8125,7.187500,90,346,7e-119,0
3,Native,10,84.375,5.625000,90,345,9e-119,0
3,Native,15,76.5625,13.437500,90,345,9e-119,0
3,Native,15,76.5625,13.437500,90,345,9e-119,0
3,Native,10,84.375,5.625000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,16,75.0,15.000000,90,345,1e-118,0
3,Native,9,85.9375,4.062500,90,345,2e-118,0
3,Native,10,84.375,5.625000,90,345,2e-118,0
3,Native,10,84.375,5.625000,90,345,2e-118,0
3,Native,16,75.0,15.560000,90.56,344,2e-118,0
3,Native,16,75.0,15.560000,90.56,344,2e-118,0
3,Native,8,87.5,1.940000,89.44,344,2e-118,0
3,Native,8,87.5,1.390000,88.89,344,3e-118,0
3,Native,10,84.375,6.185000,90.56,344,3e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,8,87.5,2.500000,90,343,5e-118,0
3,Native,13,79.6875,10.312500,90,343,5e-118,0
3,Native,13,79.6875,10.312500,90,343,7e-118,0
3,Native,10,84.375,5.065000,89.44,343,1e-117,0
3,Native,10,84.375,5.065000,89.44,343,1e-117,0
3,Native,16,75.0,14.440000,89.44,343,1e-117,0
3,Native,6,90.625,1.065000,89.56,343,1e-117,0
3,Native,10,84.375,5.625000,90,342,2e-117,0
3,Native,19,70.3125,19.127500,89.44,342,2e-117,0
3,Native,19,70.3125,19.127500,89.44,342,2e-117,0
3,Native,19,70.3125,19.127500,89.44,342,2e-117,0
3,Native,19,70.3125,19.127500,89.44,342,2e-117,0
3,Native,10,84.375,5.565000,89.94,342,3e-117,0
3,Native,9,85.9375,14.062500,100,341,4e-117,0
3,Native,14,78.125,11.315000,89.44,341,4e-117,0
3,Native,14,78.125,11.315000,89.44,341,4e-117,0
3,Native,14,78.125,11.315000,89.44,341,4e-117,0
3,Native,14,78.125,11.315000,89.44,341,4e-117,0
3,Native,10,84.375,3.735000,88.11,341,6e-117,0
3,Native,12,81.25,10.230000,91.48,340,7e-117,0
3,Native,11,82.8125,6.627500,89.44,340,8e-117,0
3,Native,14,78.125,11.265000,89.39,340,1e-116,0
3,Native,13,79.6875,8.422500,88.11,340,1e-116,0
3,Native,8,87.5,2.390000,89.89,339,2e-116,0
3,Native,11,82.8125,6.077500,88.89,339,2e-116,0
3,Native,14,78.125,10.765000,88.89,339,3e-116,0
3,Native,19,70.3125,18.577500,88.89,338,5e-116,0
3,Native,8,87.5,0.770000,88.27,338,7e-116,0
3,Native,8,87.5,0.770000,88.27,338,7e-116,0
3,Native,15,76.5625,12.327500,88.89,338,1e-115,0
3,Native,15,76.5625,9.147500,85.71,338,1e-115,0
3,Native,9,85.9375,13.442500,99.38,337,1e-115,0
3,Native,16,75.0,12.150000,87.15,336,6e-115,0
3,Native,25,60.9375,30.732500,91.67,353,6e-115,0
3,Native,16,75.0,11.670000,86.67,335,1e-114,0
3,Native,10,84.375,3.335000,87.71,335,1e-114,0
3,Native,10,84.375,6.585000,90.96,334,2e-114,0
3,Native,12,81.25,8.910000,90.16,336,2e-114,0
3,Native,14,78.125,12.035000,90.16,337,3e-114,0
3,Native,13,79.6875,7.462500,87.15,333,4e-114,0
3,Native,13,79.6875,7.462500,87.15,333,4e-114,0
3,Native,13,79.6875,7.462500,87.15,333,4e-114,0
3,Native,13,79.6875,7.462500,87.15,333,4e-114,0
3,Native,8,87.5,12.500000,100,333,4e-114,0
3,Native,7,89.0625,1.352500,87.71,333,5e-114,0
3,Native,9,85.9375,5.632500,91.57,334,7e-114,0
3,Native,7,89.0625,2.507500,91.57,333,8e-114,0
3,Native,14,78.125,9.025000,87.15,333,8e-114,0
3,Native,9,85.9375,1.772500,87.71,332,1e-113,0
3,Native,9,85.9375,1.772500,87.71,332,1e-113,0
3,Native,10,84.375,2.215000,86.59,332,1e-113,0
3,Native,9,85.9375,12.202500,98.14,332,1e-113,0
3,Native,7,89.0625,9.687500,98.75,331,2e-113,0
3,Native,6,90.625,8.125000,98.75,331,2e-113,0
3,Native,6,90.625,8.125000,98.75,331,2e-113,0
3,Native,6,90.625,8.125000,98.75,331,2e-113,0
3,Native,6,90.625,8.125000,98.75,331,2e-113,0
3,Native,6,90.625,8.125000,98.75,331,2e-113,0
3,Native,8,87.5,11.880000,99.38,331,2e-113,0
3,Native,10,84.375,13.745000,98.12,331,2e-113,0
3,Native,7,89.0625,10.937500,100,330,3e-113,0
3,Native,7,89.0625,10.937500,100,330,3e-113,0
3,Native,7,89.0625,10.937500,100,330,3e-113,0
3,Native,19,70.3125,28.437500,98.75,331,4e-113,0
3,Native,13,79.6875,6.902500,86.59,330,6e-113,0
3,Native,14,78.125,21.875000,100,332,7e-113,0
3,Native,15,76.5625,23.437500,100,331,8e-113,0
3,Native,26,59.375,40.625000,100,333,9e-113,0
3,Native,21,67.1875,18.922500,86.11,329,2e-112,0
3,Native,13,79.6875,6.342500,86.03,329,3e-112,0
3,Native,12,81.25,4.780000,86.03,329,3e-112,0
3,Native,16,75.0,10.470000,85.47,329,3e-112,0
3,Native,17,73.4375,12.032500,85.47,328,4e-112,0
3,Native,11,82.8125,4.117500,86.93,328,5e-112,0
3,Native,16,75.0,10.470000,85.47,328,5e-112,0
3,Native,14,78.125,6.795000,84.92,328,6e-112,0
3,Native,15,76.5625,8.907500,85.47,328,7e-112,0
3,Native,15,76.5625,8.907500,85.47,328,7e-112,0
3,Native,10,84.375,0.625000,85,328,7e-112,0
3,Native,7,89.0625,9.677500,98.74,327,1e-111,0
3,Native,13,79.6875,5.782500,85.47,327,1e-111,0
3,Native,17,73.4375,11.002500,84.44,327,1e-111,0
3,Native,22,65.625,32.515000,98.14,332,1e-111,0
3,Native,14,78.125,7.435000,85.56,327,1e-111,0
3,Native,14,78.125,6.315000,84.44,327,1e-111,0
3,Native,14,78.125,6.315000,84.44,327,1e-111,0
3,Native,14,78.125,7.905000,86.03,327,1e-111,0
3,Native,17,73.4375,12.592500,86.03,327,1e-111,0
3,Native,17,73.4375,12.592500,86.03,327,1e-111,0
3,Native,17,73.4375,12.592500,86.03,327,1e-111,0
3,Native,17,73.4375,12.592500,86.03,327,1e-111,0
3,Native,15,76.5625,8.997500,85.56,327,2e-111,0
3,Native,14,78.125,6.795000,84.92,328,2e-111,0
3,Native,10,84.375,5.065000,89.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,13,79.6875,4.752500,84.44,327,2e-111,0
3,Native,20,68.75,16.170000,84.92,327,2e-111,0
3,Native,9,85.9375,1.497500,84.44,326,3e-111,0
3,Native,9,85.9375,1.497500,84.44,326,3e-111,0
3,Native,5,92.1875,4.702500,96.89,325,4e-111,0
3,Native,15,76.5625,8.437500,85,326,4e-111,0
3,Native,11,82.8125,1.627500,84.44,326,4e-111,0
3,Native,15,76.5625,7.327500,83.89,326,5e-111,0
3,Native,10,84.375,0.065000,84.44,326,5e-111,0
3,Native,10,84.375,0.065000,84.44,326,5e-111,0
3,Native,9,85.9375,11.562500,97.5,325,5e-111,0
3,Native,5,92.1875,4.702500,96.89,325,5e-111,0
3,Native,11,82.8125,2.657500,85.47,325,6e-111,0
3,Native,11,82.8125,1.077500,83.89,325,6e-111,0
3,Native,10,84.375,1.815000,86.19,325,9e-111,0
3,Native,7,89.0625,7.827500,96.89,324,9e-111,0
3,Native,11,82.8125,1.627500,84.44,325,1e-110,0
3,Native,11,82.8125,1.627500,84.44,325,1e-110,0
3,Native,11,82.8125,1.627500,84.44,325,1e-110,0
3,Native,11,82.8125,1.627500,84.44,325,1e-110,0
3,Native,15,76.5625,10.647500,87.21,324,1e-110,0
3,Native,11,82.8125,1.077500,83.89,325,1e-110,0
3,Native,11,82.8125,1.077500,83.89,325,1e-110,0
3,Native,13,79.6875,4.202500,83.89,325,1e-110,0
3,Native,13,79.6875,4.202500,83.89,325,1e-110,0
3,Native,14,78.125,7.435000,85.56,325,2e-110,0
3,Native,14,78.125,5.205000,83.33,324,2e-110,0
3,Native,14,78.125,5.205000,83.33,324,2e-110,0
3,Native,14,78.125,5.205000,83.33,324,2e-110,0
3,Native,14,78.125,5.205000,83.33,324,2e-110,0
3,Native,14,78.125,5.205000,83.33,324,2e-110,0
3,Native,14,78.125,5.205000,83.33,324,2e-110,0
3,Native,14,78.125,5.205000,83.33,324,2e-110,0
3,Native,13,79.6875,4.202500,83.89,324,2e-110,0
3,Native,13,79.6875,4.202500,83.89,324,2e-110,0
3,Native,13,79.6875,3.642500,83.33,324,2e-110,0
3,Native,28,56.25,42.500000,98.75,336,2e-110,0
3,Native,15,76.5625,8.357500,84.92,324,2e-110,0
3,Native,10,84.375,14.355000,98.73,323,3e-110,0
3,Native,10,84.375,1.595000,82.78,324,3e-110,0
3,Native,10,84.375,1.595000,82.78,324,3e-110,0
3,Native,10,84.375,1.595000,82.78,324,3e-110,0
3,Native,13,79.6875,3.642500,83.33,323,4e-110,0
3,Native,10,84.375,0.485000,83.89,323,4e-110,0
3,Native,10,84.375,0.485000,83.89,323,4e-110,0
3,Native,10,84.375,0.485000,83.89,323,4e-110,0
3,Native,10,84.375,0.485000,83.89,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,0.517500,83.33,323,4e-110,0
3,Native,11,82.8125,15.917500,98.73,323,4e-110,0
3,Native,10,84.375,1.045000,83.33,323,4e-110,0
3,Native,16,75.0,14.940000,89.94,323,5e-110,0
3,Native,16,75.0,8.240000,83.24,323,5e-110,0
3,Native,14,78.125,5.205000,83.33,323,5e-110,0
3,Native,13,79.6875,3.642500,83.33,323,6e-110,0
3,Native,13,79.6875,3.642500,83.33,324,9e-110,0
3,Native,21,67.1875,17.812500,85,323,9e-110,0
3,Native,13,79.6875,2.992500,82.68,322,1e-109,0
3,Native,11,82.8125,0.517500,83.33,322,1e-109,0
3,Native,10,84.375,0.575000,83.8,322,1e-109,0
3,Native,10,84.375,0.575000,83.8,322,1e-109,0
3,Native,21,67.1875,16.142500,83.33,322,1e-109,0
3,Native,14,78.125,7.265000,85.39,322,1e-109,0
3,Native,8,87.5,4.720000,82.78,322,1e-109,0
3,Native,12,81.25,2.080000,83.33,322,1e-109,0
3,Native,11,82.8125,3.297500,86.11,322,1e-109,0
3,Native,19,70.3125,13.017500,83.33,322,2e-109,0
3,Native,17,73.4375,14.862500,88.3,323,2e-109,0
3,Native,15,76.5625,10.027500,86.59,322,2e-109,0
3,Native,10,84.375,8.265000,92.64,321,2e-109,0
3,Native,12,81.25,0.970000,82.22,322,2e-109,0
3,Native,12,81.25,0.970000,82.22,322,2e-109,0
3,Native,18,71.875,12.565000,84.44,322,2e-109,0
3,Native,11,82.8125,0.032500,82.78,322,2e-109,0
3,Native,9,85.9375,3.157500,82.78,321,4e-109,0
3,Native,9,85.9375,3.157500,82.78,321,4e-109,0
3,Native,17,73.4375,10.362500,83.8,320,6e-109,0
3,Native,14,78.125,8.935000,87.06,320,7e-109,0
3,Native,18,71.875,11.925000,83.8,320,7e-109,0
3,Native,14,78.125,4.555000,82.68,320,1e-108,0
3,Native,13,79.6875,4.112500,83.8,320,1e-108,0
3,Native,13,79.6875,5.782500,85.47,320,1e-108,0
3,Native,21,67.1875,18.442500,85.63,323,2e-108,0
3,Native,15,76.5625,6.017500,82.58,319,2e-108,0
3,Native,13,79.6875,2.532500,82.22,318,6e-108,0
3,Native,13,79.6875,1.982500,81.67,318,8e-108,0
3,Native,11,82.8125,1.702500,81.11,317,1e-107,0
3,Native,17,73.4375,11.222500,84.66,317,1e-107,0
3,Native,13,79.6875,2.532500,82.22,317,1e-107,0
3,Native,13,79.6875,2.532500,82.22,317,1e-107,0
3,Native,18,71.875,12.875000,84.75,317,2e-107,0
3,Native,15,76.5625,7.707500,84.27,317,2e-107,0
3,Native,16,75.0,7.120000,82.12,317,2e-107,0
3,Native,13,79.6875,10.072500,89.76,316,2e-107,0
3,Native,11,82.8125,7.547500,90.36,316,3e-107,0
3,Native,14,78.125,11.035000,89.16,316,3e-107,0
3,Native,14,78.125,11.035000,89.16,316,3e-107,0
3,Native,13,79.6875,1.982500,81.67,316,3e-107,0
3,Native,13,79.6875,2.892500,82.58,316,4e-107,0
3,Native,9,85.9375,3.717500,82.22,316,4e-107,0
3,Native,9,85.9375,3.717500,82.22,316,4e-107,0
3,Native,9,85.9375,3.717500,82.22,316,4e-107,0
3,Native,9,85.9375,3.717500,82.22,316,4e-107,0
3,Native,12,81.25,0.420000,81.67,316,4e-107,0
3,Native,12,81.25,0.420000,81.67,316,4e-107,0
3,Native,26,59.375,32.975000,92.35,319,5e-107,0
3,Native,16,75.0,8.980000,83.98,316,5e-107,0
3,Native,13,79.6875,1.982500,81.67,316,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,12,81.25,10.050000,91.3,315,5e-107,0
3,Native,14,78.125,10.425000,88.55,315,5e-107,0
3,Native,15,76.5625,5.107500,81.67,315,5e-107,0
3,Native,15,76.5625,6.117500,82.68,315,6e-107,0
3,Native,14,78.125,13.175000,91.3,315,6e-107,0
3,Native,15,76.5625,5.107500,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,12,81.25,0.420000,81.67,315,6e-107,0
3,Native,10,84.375,3.265000,81.11,315,6e-107,0
3,Native,13,79.6875,1.982500,81.67,315,6e-107,0
3,Native,16,75.0,16.300000,91.3,315,7e-107,0
3,Native,12,81.25,10.050000,91.3,315,7e-107,0
3,Native,12,81.25,10.050000,91.3,315,7e-107,0
3,Native,15,76.5625,5.107500,81.67,316,7e-107,0
3,Native,14,78.125,8.655000,86.78,315,7e-107,0
3,Native,18,71.875,8.685000,80.56,315,7e-107,0
3,Native,13,79.6875,10.992500,90.68,314,9e-107,0
3,Native,14,78.125,3.435000,81.56,315,9e-107,0
3,Native,14,78.125,3.545000,81.67,315,1e-106,0
3,Native,17,73.4375,7.672500,81.11,315,1e-106,0
3,Native,17,73.4375,8.232500,81.67,315,1e-106,0
3,Native,20,68.75,11.810000,80.56,315,1e-106,0
3,Native,13,79.6875,1.422500,81.11,315,1e-106,0
3,Native,15,76.5625,5.107500,81.67,317,1e-106,0
