window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue,mutation_threshold
3,Native,7,89.0625,2.607500,91.67,348,9e-120,0
3,Native,10,84.375,7.295000,91.67,348,1e-119,0
3,Native,8,87.5,4.170000,91.67,348,1e-119,0
3,Native,8,87.5,4.170000,91.67,348,1e-119,0
3,Native,8,87.5,4.170000,91.67,348,1e-119,0
3,Native,8,87.5,4.170000,91.67,347,1e-119,0
3,Native,8,87.5,4.170000,91.67,347,1e-119,0
3,Native,8,87.5,4.170000,91.67,347,1e-119,0
3,Native,11,82.8125,8.297500,91.11,347,2e-119,0
3,Native,11,82.8125,8.297500,91.11,347,2e-119,0
3,Native,11,82.8125,8.297500,91.11,347,2e-119,0
3,Native,11,82.8125,8.297500,91.11,347,2e-119,0
3,Native,11,82.8125,8.297500,91.11,347,2e-119,0
3,Native,0,100.0,10.000000,90,347,3e-119,0
3,Native,7,89.0625,2.047500,91.11,346,4e-119,0
3,Native,0,100.0,10.000000,90,346,4e-119,0
3,Native,0,100.0,9.440000,90.56,346,5e-119,0
3,Native,5,92.1875,4.382500,96.57,346,5e-119,0
3,Native,0,100.0,10.000000,90,346,6e-119,0
3,Native,0,100.0,10.000000,90,346,6e-119,0
3,Native,14,78.125,13.545000,91.67,349,7e-119,0
3,Native,0,100.0,10.000000,90,346,7e-119,0
3,Native,0,100.0,10.000000,90,345,9e-119,0
3,Native,8,87.5,2.500000,90,345,9e-119,0
3,Native,8,87.5,2.500000,90,345,9e-119,0
3,Native,0,100.0,10.000000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,6,90.625,0.625000,90,345,1e-118,0
3,Native,0,100.0,10.000000,90,345,2e-118,0
3,Native,0,100.0,10.000000,90,345,2e-118,0
3,Native,0,100.0,10.000000,90,345,2e-118,0
3,Native,10,84.375,6.185000,90.56,344,2e-118,0
3,Native,10,84.375,6.185000,90.56,344,2e-118,0
3,Native,6,90.625,1.185000,89.44,344,2e-118,0
3,Native,5,92.1875,3.297500,88.89,344,3e-118,0
3,Native,0,100.0,9.440000,90.56,344,3e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,0,100.0,10.000000,90,343,5e-118,0
3,Native,6,90.625,0.625000,90,343,5e-118,0
3,Native,10,84.375,5.625000,90,343,7e-118,0
3,Native,0,100.0,10.560000,89.44,343,1e-117,0
3,Native,0,100.0,10.560000,89.44,343,1e-117,0
3,Native,9,85.9375,3.502500,89.44,343,1e-117,0
3,Native,0,100.0,10.440000,89.56,343,1e-117,0
3,Native,5,92.1875,2.187500,90,342,2e-117,0
3,Native,6,90.625,1.185000,89.44,342,2e-117,0
3,Native,6,90.625,1.185000,89.44,342,2e-117,0
3,Native,6,90.625,1.185000,89.44,342,2e-117,0
3,Native,6,90.625,1.185000,89.44,342,2e-117,0
3,Native,0,100.0,10.060000,89.94,342,3e-117,0
3,Native,0,100.0,0.000000,100,341,4e-117,0
3,Native,8,87.5,1.940000,89.44,341,4e-117,0
3,Native,8,87.5,1.940000,89.44,341,4e-117,0
3,Native,8,87.5,1.940000,89.44,341,4e-117,0
3,Native,8,87.5,1.940000,89.44,341,4e-117,0
3,Native,6,90.625,2.515000,88.11,341,6e-117,0
3,Native,0,100.0,8.520000,91.48,340,7e-117,0
3,Native,9,85.9375,3.502500,89.44,340,8e-117,0
3,Native,9,85.9375,3.452500,89.39,340,1e-116,0
3,Native,12,81.25,6.860000,88.11,340,1e-116,0
3,Native,0,100.0,10.110000,89.89,339,2e-116,0
3,Native,10,84.375,4.515000,88.89,339,2e-116,0
3,Native,10,84.375,4.515000,88.89,339,3e-116,0
3,Native,8,87.5,1.390000,88.89,338,5e-116,0
3,Native,5,92.1875,3.917500,88.27,338,7e-116,0
3,Native,5,92.1875,3.917500,88.27,338,7e-116,0
3,Native,7,89.0625,0.172500,88.89,338,1e-115,0
3,Native,6,90.625,4.915000,85.71,338,1e-115,0
3,Native,0,100.0,0.620000,99.38,337,1e-115,0
3,Native,9,85.9375,1.212500,87.15,336,6e-115,0
3,Native,17,73.4375,18.232500,91.67,353,6e-115,0
3,Native,11,82.8125,3.857500,86.67,335,1e-114,0
3,Native,10,84.375,3.335000,87.71,335,1e-114,0
3,Native,7,89.0625,1.897500,90.96,334,2e-114,0
3,Native,10,84.375,5.785000,90.16,336,2e-114,0
3,Native,11,82.8125,7.347500,90.16,337,3e-114,0
3,Native,11,82.8125,4.337500,87.15,333,4e-114,0
3,Native,11,82.8125,4.337500,87.15,333,4e-114,0
3,Native,11,82.8125,4.337500,87.15,333,4e-114,0
3,Native,11,82.8125,4.337500,87.15,333,4e-114,0
3,Native,0,100.0,0.000000,100,333,4e-114,0
3,Native,7,89.0625,1.352500,87.71,333,5e-114,0
3,Native,5,92.1875,0.617500,91.57,334,7e-114,0
3,Native,4,93.75,2.180000,91.57,333,8e-114,0
3,Native,10,84.375,2.775000,87.15,333,8e-114,0
3,Native,6,90.625,2.915000,87.71,332,1e-113,0
3,Native,6,90.625,2.915000,87.71,332,1e-113,0
3,Native,9,85.9375,0.652500,86.59,332,1e-113,0
3,Native,3,95.3125,2.827500,98.14,332,1e-113,0
3,Native,0,100.0,1.250000,98.75,331,2e-113,0
3,Native,0,100.0,1.250000,98.75,331,2e-113,0
3,Native,0,100.0,1.250000,98.75,331,2e-113,0
3,Native,0,100.0,1.250000,98.75,331,2e-113,0
3,Native,0,100.0,1.250000,98.75,331,2e-113,0
3,Native,0,100.0,1.250000,98.75,331,2e-113,0
3,Native,3,95.3125,4.067500,99.38,331,2e-113,0
3,Native,2,96.875,1.245000,98.12,331,2e-113,0
3,Native,0,100.0,0.000000,100,330,3e-113,0
3,Native,0,100.0,0.000000,100,330,3e-113,0
3,Native,0,100.0,0.000000,100,330,3e-113,0
3,Native,14,78.125,20.625000,98.75,331,4e-113,0
3,Native,11,82.8125,3.777500,86.59,330,6e-113,0
3,Native,7,89.0625,10.937500,100,332,7e-113,0
3,Native,11,82.8125,17.187500,100,331,8e-113,0
3,Native,21,67.1875,32.812500,100,333,9e-113,0
3,Native,17,73.4375,12.672500,86.11,329,2e-112,0
3,Native,9,85.9375,0.092500,86.03,329,3e-112,0
3,Native,10,84.375,1.655000,86.03,329,3e-112,0
3,Native,13,79.6875,5.782500,85.47,329,3e-112,0
3,Native,9,85.9375,0.467500,85.47,328,4e-112,0
3,Native,5,92.1875,5.257500,86.93,328,5e-112,0
3,Native,14,78.125,7.345000,85.47,328,5e-112,0
3,Native,10,84.375,0.545000,84.92,328,6e-112,0
3,Native,13,79.6875,5.782500,85.47,328,7e-112,0
3,Native,13,79.6875,5.782500,85.47,328,7e-112,0
3,Native,8,87.5,2.500000,85,328,7e-112,0
3,Native,0,100.0,1.260000,98.74,327,1e-111,0
3,Native,8,87.5,2.030000,85.47,327,1e-111,0
3,Native,12,81.25,3.190000,84.44,327,1e-111,0
3,Native,17,73.4375,24.702500,98.14,332,1e-111,0
3,Native,9,85.9375,0.377500,85.56,327,1e-111,0
3,Native,11,82.8125,1.627500,84.44,327,1e-111,0
3,Native,11,82.8125,1.627500,84.44,327,1e-111,0
3,Native,14,78.125,7.905000,86.03,327,1e-111,0
3,Native,15,76.5625,9.467500,86.03,327,1e-111,0
3,Native,15,76.5625,9.467500,86.03,327,1e-111,0
3,Native,15,76.5625,9.467500,86.03,327,1e-111,0
3,Native,15,76.5625,9.467500,86.03,327,1e-111,0
3,Native,10,84.375,1.185000,85.56,327,2e-111,0
3,Native,10,84.375,0.545000,84.92,328,2e-111,0
3,Native,2,96.875,7.435000,89.44,327,2e-111,0
3,Native,8,87.5,3.060000,84.44,327,2e-111,0
3,Native,8,87.5,3.060000,84.44,327,2e-111,0
3,Native,8,87.5,3.060000,84.44,327,2e-111,0
3,Native,8,87.5,3.060000,84.44,327,2e-111,0
3,Native,18,71.875,13.045000,84.92,327,2e-111,0
3,Native,8,87.5,3.060000,84.44,326,3e-111,0
3,Native,8,87.5,3.060000,84.44,326,3e-111,0
3,Native,0,100.0,3.110000,96.89,325,4e-111,0
3,Native,9,85.9375,0.937500,85,326,4e-111,0
3,Native,7,89.0625,4.622500,84.44,326,4e-111,0
3,Native,9,85.9375,2.047500,83.89,326,5e-111,0
3,Native,10,84.375,0.065000,84.44,326,5e-111,0
3,Native,10,84.375,0.065000,84.44,326,5e-111,0
3,Native,4,93.75,3.750000,97.5,325,5e-111,0
3,Native,0,100.0,3.110000,96.89,325,5e-111,0
3,Native,8,87.5,2.030000,85.47,325,6e-111,0
3,Native,9,85.9375,2.047500,83.89,325,6e-111,0
3,Native,10,84.375,1.815000,86.19,325,9e-111,0
3,Native,0,100.0,3.110000,96.89,324,9e-111,0
3,Native,9,85.9375,1.497500,84.44,325,1e-110,0
3,Native,9,85.9375,1.497500,84.44,325,1e-110,0
3,Native,9,85.9375,1.497500,84.44,325,1e-110,0
3,Native,9,85.9375,1.497500,84.44,325,1e-110,0
3,Native,6,90.625,3.415000,87.21,324,1e-110,0
3,Native,9,85.9375,2.047500,83.89,325,1e-110,0
3,Native,9,85.9375,2.047500,83.89,325,1e-110,0
3,Native,10,84.375,0.485000,83.89,325,1e-110,0
3,Native,10,84.375,0.485000,83.89,325,1e-110,0
3,Native,10,84.375,1.185000,85.56,325,2e-110,0
3,Native,8,87.5,4.170000,83.33,324,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,10,84.375,0.485000,83.89,324,2e-110,0
3,Native,10,84.375,0.485000,83.89,324,2e-110,0
3,Native,9,85.9375,2.607500,83.33,324,2e-110,0
3,Native,22,65.625,33.125000,98.75,336,2e-110,0
3,Native,12,81.25,3.670000,84.92,324,2e-110,0
3,Native,3,95.3125,3.417500,98.73,323,3e-110,0
3,Native,9,85.9375,3.157500,82.78,324,3e-110,0
3,Native,9,85.9375,3.157500,82.78,324,3e-110,0
3,Native,9,85.9375,3.157500,82.78,324,3e-110,0
3,Native,7,89.0625,5.732500,83.33,323,4e-110,0
3,Native,7,89.0625,5.172500,83.89,323,4e-110,0
3,Native,7,89.0625,5.172500,83.89,323,4e-110,0
3,Native,7,89.0625,5.172500,83.89,323,4e-110,0
3,Native,7,89.0625,5.172500,83.89,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,6,90.625,7.295000,83.33,323,4e-110,0
3,Native,7,89.0625,9.667500,98.73,323,4e-110,0
3,Native,8,87.5,4.170000,83.33,323,4e-110,0
3,Native,12,81.25,8.690000,89.94,323,5e-110,0
3,Native,12,81.25,1.990000,83.24,323,5e-110,0
3,Native,11,82.8125,0.517500,83.33,323,5e-110,0
3,Native,7,89.0625,5.732500,83.33,323,6e-110,0
3,Native,7,89.0625,5.732500,83.33,324,9e-110,0
3,Native,13,79.6875,5.312500,85,323,9e-110,0
3,Native,12,81.25,1.430000,82.68,322,1e-109,0
3,Native,6,90.625,7.295000,83.33,322,1e-109,0
3,Native,6,90.625,6.825000,83.8,322,1e-109,0
3,Native,6,90.625,6.825000,83.8,322,1e-109,0
3,Native,12,81.25,2.080000,83.33,322,1e-109,0
3,Native,8,87.5,2.110000,85.39,322,1e-109,0
3,Native,8,87.5,4.720000,82.78,322,1e-109,0
3,Native,8,87.5,4.170000,83.33,322,1e-109,0
3,Native,10,84.375,1.735000,86.11,322,1e-109,0
3,Native,11,82.8125,0.517500,83.33,322,2e-109,0
3,Native,10,84.375,3.925000,88.3,323,2e-109,0
3,Native,9,85.9375,0.652500,86.59,322,2e-109,0
3,Native,3,95.3125,2.672500,92.64,321,2e-109,0
3,Native,8,87.5,5.280000,82.22,322,2e-109,0
3,Native,8,87.5,5.280000,82.22,322,2e-109,0
3,Native,10,84.375,0.065000,84.44,322,2e-109,0
3,Native,9,85.9375,3.157500,82.78,322,2e-109,0
3,Native,9,85.9375,3.157500,82.78,321,4e-109,0
3,Native,9,85.9375,3.157500,82.78,321,4e-109,0
3,Native,9,85.9375,2.137500,83.8,320,6e-109,0
3,Native,8,87.5,0.440000,87.06,320,7e-109,0
3,Native,14,78.125,5.675000,83.8,320,7e-109,0
3,Native,8,87.5,4.820000,82.68,320,1e-108,0
3,Native,7,89.0625,5.262500,83.8,320,1e-108,0
3,Native,9,85.9375,0.467500,85.47,320,1e-108,0
3,Native,12,81.25,4.380000,85.63,323,2e-108,0
3,Native,7,89.0625,6.482500,82.58,319,2e-108,0
3,Native,11,82.8125,0.592500,82.22,318,6e-108,0
3,Native,10,84.375,2.705000,81.67,318,8e-108,0
3,Native,8,87.5,6.390000,81.11,317,1e-107,0
3,Native,9,85.9375,1.277500,84.66,317,1e-107,0
3,Native,9,85.9375,3.717500,82.22,317,1e-107,0
3,Native,9,85.9375,3.717500,82.22,317,1e-107,0
3,Native,8,87.5,2.750000,84.75,317,2e-107,0
3,Native,4,93.75,9.480000,84.27,317,2e-107,0
3,Native,12,81.25,0.870000,82.12,317,2e-107,0
3,Native,7,89.0625,0.697500,89.76,316,2e-107,0
3,Native,11,82.8125,7.547500,90.36,316,3e-107,0
3,Native,8,87.5,1.660000,89.16,316,3e-107,0
3,Native,6,90.625,1.465000,89.16,316,3e-107,0
3,Native,10,84.375,2.705000,81.67,316,3e-107,0
3,Native,10,84.375,1.795000,82.58,316,4e-107,0
3,Native,8,87.5,5.280000,82.22,316,4e-107,0
3,Native,8,87.5,5.280000,82.22,316,4e-107,0
3,Native,8,87.5,5.280000,82.22,316,4e-107,0
3,Native,8,87.5,5.280000,82.22,316,4e-107,0
3,Native,8,87.5,5.830000,81.67,316,4e-107,0
3,Native,8,87.5,5.830000,81.67,316,4e-107,0
3,Native,21,67.1875,25.162500,92.35,319,5e-107,0
3,Native,10,84.375,0.395000,83.98,316,5e-107,0
3,Native,10,84.375,2.705000,81.67,316,5e-107,0
3,Native,11,82.8125,1.142500,81.67,315,5e-107,0
3,Native,11,82.8125,1.142500,81.67,315,5e-107,0
3,Native,11,82.8125,1.142500,81.67,315,5e-107,0
3,Native,11,82.8125,1.142500,81.67,315,5e-107,0
3,Native,0,100.0,8.700000,91.3,315,5e-107,0
3,Native,6,90.625,2.075000,88.55,315,5e-107,0
3,Native,11,82.8125,1.142500,81.67,315,5e-107,0
3,Native,9,85.9375,3.257500,82.68,315,6e-107,0
3,Native,2,96.875,5.575000,91.3,315,6e-107,0
3,Native,11,82.8125,1.142500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.267500,81.67,315,6e-107,0
3,Native,9,85.9375,4.827500,81.11,315,6e-107,0
3,Native,10,84.375,2.705000,81.67,315,6e-107,0
3,Native,6,90.625,0.675000,91.3,315,7e-107,0
3,Native,4,93.75,2.450000,91.3,315,7e-107,0
3,Native,4,93.75,2.450000,91.3,315,7e-107,0
3,Native,10,84.375,2.705000,81.67,316,7e-107,0
3,Native,8,87.5,0.720000,86.78,315,7e-107,0
3,Native,12,81.25,0.690000,80.56,315,7e-107,0
3,Native,5,92.1875,1.507500,90.68,314,9e-107,0
3,Native,10,84.375,2.815000,81.56,315,9e-107,0
3,Native,10,84.375,2.705000,81.67,315,1e-106,0
3,Native,14,78.125,2.985000,81.11,315,1e-106,0
3,Native,14,78.125,3.545000,81.67,315,1e-106,0
3,Native,14,78.125,2.435000,80.56,315,1e-106,0
3,Native,11,82.8125,1.702500,81.11,315,1e-106,0
3,Native,13,79.6875,1.982500,81.67,317,1e-106,0
3,Native,14,78.125,2.435000,80.56,315,1e-106,0
3,Native,10,84.375,3.265000,81.11,315,1e-106,0
3,Native,10,84.375,3.265000,81.11,315,1e-106,0
