window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue,mutation_threshold
3,Spooky,43,32.8125,57.167500,89.98,826,0,0
3,Spooky,29,54.6875,35.512500,90.2,825,0,0
3,Spooky,30,53.125,35.765000,88.89,824,0,0
3,Spooky,27,57.8125,38.767500,96.58,824,0,0
3,Spooky,40,37.5,61.520000,99.02,820,0,0
3,Spooky,33,48.4375,37.832500,86.27,820,0,0
3,Spooky,34,46.875,51.905000,98.78,819,0,0
3,Spooky,36,43.75,48.830000,92.58,814,0,0
3,Spooky,37,42.1875,45.392500,87.58,813,0,0
3,Spooky,33,48.4375,40.232500,88.67,813,0,0
3,Spooky,35,45.3125,38.227500,83.54,810,0,0
3,Spooky,31,51.5625,40.547500,92.11,809,0,0
3,Spooky,30,53.125,34.675000,87.8,804,0,0
3,Spooky,30,53.125,35.185000,88.31,799,0,0
3,Spooky,32,50.0,38.250000,88.25,791,0,0
3,Spooky,29,54.6875,35.662500,90.35,789,0,0
3,Spooky,32,50.0,36.780000,86.78,788,0,0
3,Spooky,36,43.75,47.540000,91.29,788,0,0
3,Spooky,36,43.75,47.540000,91.29,788,0,0
3,Spooky,36,43.75,47.540000,91.29,788,0,0
3,Spooky,27,57.8125,33.477500,91.29,788,0,0
3,Spooky,40,37.5,53.790000,91.29,788,0,0
3,Spooky,37,42.1875,48.632500,90.82,788,0,0
3,Spooky,29,54.6875,35.432500,90.12,787,0,0
3,Spooky,33,48.4375,41.422500,89.86,786,0,0
3,Spooky,33,48.4375,36.652500,85.09,786,0,0
3,Spooky,26,59.375,27.115000,86.49,785,0,0
3,Spooky,26,59.375,33.545000,92.92,783,0,0
3,Spooky,23,64.0625,35.427500,99.49,783,0,0
3,Spooky,34,46.875,39.395000,86.27,782,0,0
3,Spooky,32,50.0,34.620000,84.62,782,0,0
3,Spooky,30,53.125,32.685000,85.81,780,0,0
3,Spooky,37,42.1875,46.072500,88.26,778,0,0
3,Spooky,25,60.9375,30.102500,91.04,775,0,0
3,Spooky,29,54.6875,32.732500,87.42,775,0,0
3,Spooky,36,43.75,42.060000,85.81,773,0,0
3,Spooky,37,42.1875,45.082500,87.27,768,0,0
3,Spooky,36,43.75,38.070000,81.82,767,0,0
3,Spooky,31,51.5625,38.047500,89.61,766,0,0
3,Spooky,32,50.0,37.560000,87.56,764,0,0
3,Spooky,31,51.5625,35.997500,87.56,760,0,0
3,Spooky,36,43.75,44.010000,87.76,759,0,0
3,Spooky,32,50.0,37.060000,87.06,758,0,0
3,Spooky,28,56.25,34.330000,90.58,756,0,0
3,Spooky,26,59.375,22.205000,81.58,754,0,0
3,Spooky,36,43.75,38.640000,82.39,749,0,0
3,Spooky,31,51.5625,35.817500,87.38,734,0,0
3,Spooky,25,60.9375,31.552500,92.49,729,0,0
3,Spooky,31,51.5625,31.327500,82.89,727,0,0
3,Spooky,23,64.0625,17.897500,81.96,721,0,0
3,Spooky,26,59.375,26.135000,85.51,720,0,0
3,Spooky,38,40.625,34.975000,75.6,719,0,0
3,Spooky,27,57.8125,17.787500,75.6,719,0,0
3,Spooky,31,51.5625,23.927500,75.49,718,0,0
3,Spooky,39,39.0625,35.507500,74.57,714,0,0
3,Spooky,38,40.625,33.995000,74.62,714,0,0
3,Spooky,36,43.75,30.980000,74.73,712,0,0
3,Spooky,38,40.625,35.955000,76.58,710,0,0
3,Spooky,37,42.1875,34.442500,76.63,706,0,0
3,Spooky,32,50.0,26.350000,76.35,706,0,0
3,Spooky,32,50.0,26.630000,76.63,705,0,0
3,Spooky,35,45.3125,33.827500,79.14,702,0,0
3,Spooky,33,48.4375,33.322500,81.76,702,0,0
3,Spooky,35,45.3125,28.327500,73.64,700,0,0
3,Spooky,28,56.25,17.390000,73.64,699,0,0
3,Spooky,26,59.375,14.265000,73.64,699,0,0
3,Spooky,28,56.25,22.460000,78.71,698,0,0
3,Spooky,32,50.0,23.640000,73.64,698,0,0
3,Spooky,30,53.125,23.665000,76.79,697,0,0
3,Spooky,32,50.0,26.790000,76.79,697,0,0
3,Spooky,34,46.875,26.545000,73.42,697,0,0
3,Spooky,19,70.3125,23.347500,93.66,697,0,0
3,Spooky,32,50.0,23.860000,73.86,696,0,0
3,Spooky,38,40.625,37.365000,77.99,694,0,0
3,Spooky,36,43.75,29.670000,73.42,688,0,0
3,Spooky,31,51.5625,29.097500,80.66,686,0,0
3,Spooky,32,50.0,26.240000,76.24,683,0,0
3,Spooky,32,50.0,26.240000,76.24,682,0,0
3,Spooky,32,50.0,26.000000,76,682,0,0
3,Spooky,30,53.125,22.875000,76,681,0,0
3,Spooky,31,51.5625,24.437500,76,680,0,0
3,Spooky,33,48.4375,27.262500,75.7,680,0,0
3,Spooky,34,46.875,28.885000,75.76,679,0,0
3,Spooky,37,42.1875,33.692500,75.88,679,0,0
3,Spooky,26,59.375,16.385000,75.76,678,0,0
3,Spooky,36,43.75,32.250000,76,678,0,0
3,Spooky,38,40.625,34.905000,75.53,677,0,0
3,Spooky,36,43.75,32.010000,75.76,677,0,0
3,Spooky,33,48.4375,27.092500,75.53,676,0,0
3,Spooky,30,53.125,22.405000,75.53,676,0,0
3,Spooky,34,46.875,28.655000,75.53,676,0,0
3,Spooky,33,48.4375,26.852500,75.29,676,0,0
3,Spooky,34,46.875,28.655000,75.53,675,0,0
3,Spooky,31,51.5625,25.227500,76.79,674,0,0
3,Spooky,31,51.5625,23.497500,75.06,673,0,0
3,Spooky,30,53.125,21.695000,74.82,669,0,0
3,Spooky,36,43.75,36.720000,80.47,669,0,0
3,Spooky,31,51.5625,23.377500,74.94,669,0,0
3,Spooky,34,46.875,26.445000,73.32,668,0,0
3,Spooky,34,46.875,30.875000,77.75,666,0,0
3,Spooky,32,50.0,29.950000,79.95,665,0,0
3,Spooky,32,50.0,29.430000,79.43,664,0,0
3,Spooky,32,50.0,26.530000,76.53,664,0,0
3,Spooky,32,50.0,26.700000,76.7,664,0,0
3,Spooky,36,43.75,36.200000,79.95,664,0,0
3,Spooky,31,51.5625,24.897500,76.46,664,0,0
3,Spooky,31,51.5625,28.597500,80.16,663,0,0
3,Spooky,36,43.75,35.940000,79.69,662,0,0
3,Spooky,34,46.875,32.815000,79.69,662,0,0
3,Spooky,35,45.3125,30.897500,76.21,661,0,0
3,Spooky,33,48.4375,27.772500,76.21,660,0,0
3,Spooky,37,42.1875,34.022500,76.21,660,0,0
3,Spooky,33,48.4375,27.772500,76.21,660,0,0
3,Spooky,29,54.6875,21.772500,76.46,660,0,0
3,Spooky,34,46.875,32.555000,79.43,659,0,0
3,Spooky,33,48.4375,30.732500,79.17,659,0,0
3,Spooky,33,48.4375,25.442500,73.88,659,0,0
3,Spooky,36,43.75,32.220000,75.97,659,0,0
3,Spooky,35,45.3125,28.567500,73.88,658,0,0
3,Spooky,35,45.3125,30.897500,76.21,658,0,0
3,Spooky,39,39.0625,37.147500,76.21,658,0,0
3,Spooky,32,50.0,25.970000,75.97,658,0,0
3,Spooky,29,54.6875,21.282500,75.97,657,0,0
3,Spooky,32,50.0,25.730000,75.73,657,0,0
3,Spooky,37,42.1875,33.782500,75.97,657,0,0
3,Spooky,39,39.0625,36.907500,75.97,657,0,0
3,Spooky,31,51.5625,24.167500,75.73,657,0,0
3,Spooky,28,56.25,19.480000,75.73,657,0,0
3,Spooky,32,50.0,25.490000,75.49,655,0,0
3,Spooky,29,54.6875,24.222500,78.91,655,0,0
3,Spooky,31,51.5625,24.167500,75.73,655,0,0
3,Spooky,34,46.875,31.775000,78.65,655,0,0
3,Spooky,36,43.75,31.980000,75.73,654,0,0
3,Spooky,37,42.1875,33.052500,75.24,654,0,0
3,Spooky,33,48.4375,27.052500,75.49,654,0,0
3,Spooky,38,40.625,34.615000,75.24,654,0,0
3,Spooky,30,53.125,22.605000,75.73,653,0,0
3,Spooky,35,45.3125,30.417500,75.73,653,0,0
3,Spooky,35,45.3125,33.077500,78.39,653,0,0
3,Spooky,29,54.6875,20.802500,75.49,652,0,0
3,Spooky,32,50.0,24.760000,74.76,650,0,0
3,Spooky,34,46.875,28.365000,75.24,650,0,0
3,Spooky,37,42.1875,32.812500,75,649,0,0
3,Spooky,34,46.875,32.935000,79.81,649,0,0
3,Spooky,35,45.3125,29.447500,74.76,646,0,0
3,Spooky,34,46.875,33.395000,80.27,644,0,0
3,Spooky,34,46.875,29.695000,76.57,644,0,0
3,Spooky,25,60.9375,12.532500,73.47,643,0,0
3,Spooky,30,53.125,17.245000,70.37,643,0,0
3,Spooky,33,48.4375,25.352500,73.79,639,0,0
3,Spooky,35,45.3125,28.717500,74.03,639,0,0
3,Spooky,28,56.25,24.480000,80.73,635,0,0
3,Spooky,34,46.875,19.355000,66.23,629,0,0
3,Spooky,34,46.875,28.125000,75,628,0,0
3,Spooky,26,59.375,14.415000,73.79,628,0,0
3,Spooky,36,43.75,23.360000,67.11,625,0,0
3,Spooky,32,50.0,22.000000,72,618,0,0
3,Spooky,34,46.875,22.505000,69.38,616,0,0
3,Spooky,35,45.3125,20.537500,65.85,615,0,0
3,Spooky,28,56.25,9.600000,65.85,615,0,0
3,Spooky,35,45.3125,19.817500,65.13,607,0,0
3,Spooky,36,43.75,21.380000,65.13,607,0,0
3,Spooky,30,53.125,11.555000,64.68,606,0,0
3,Spooky,28,56.25,8.430000,64.68,606,0,0
3,Spooky,32,50.0,21.260000,71.26,601,0,0
3,Spooky,37,42.1875,29.412500,71.6,597,0,0
3,Spooky,25,60.9375,4.192500,65.13,595,0,0
3,Spooky,24,62.5,3.290000,65.79,593,0,0
3,Spooky,24,62.5,4.010000,66.51,593,0,0
3,Spooky,35,45.3125,20.067500,65.38,592,0,0
3,Spooky,25,60.9375,3.952500,64.89,587,0,0
3,Spooky,39,39.0625,26.727500,65.79,586,0,0
3,Spooky,35,45.3125,16.827500,62.14,586,0,0
3,Spooky,26,59.375,6.415000,65.79,586,0,0
3,Spooky,29,54.6875,10.622500,65.31,585,0,0
3,Spooky,32,50.0,17.100000,67.1,585,0,0
3,Spooky,26,59.375,6.895000,66.27,584,0,0
3,Spooky,40,37.5,27.330000,64.83,584,0,0
3,Spooky,32,50.0,16.030000,66.03,583,0,0
3,Spooky,35,45.3125,19.997500,65.31,581,0,0
3,Spooky,33,48.4375,16.632500,65.07,580,0,0
3,Spooky,32,50.0,15.070000,65.07,578,0,0
3,Spooky,28,56.25,7.860000,64.11,577,0,0
3,Spooky,28,56.25,7.860000,64.11,577,0,0
3,Spooky,33,48.4375,15.912500,64.35,575,0,0
3,Spooky,29,54.6875,10.652500,65.34,571,0,0
3,Spooky,33,48.4375,14.782500,63.22,561,0,0
3,Spooky,32,50.0,13.220000,63.22,560,0,0
3,Spooky,29,54.6875,8.532500,63.22,559,0,0
3,Spooky,31,51.5625,10.157500,61.72,556,0,0
3,Spooky,28,56.25,5.470000,61.72,556,0,0
3,Spooky,27,57.8125,3.907500,61.72,556,0,0
3,Spooky,33,48.4375,21.772500,70.21,556,0,0
3,Spooky,28,56.25,3.320000,59.57,545,0,0
3,Spooky,32,50.0,9.570000,59.57,545,0,0
3,Spooky,36,43.75,15.820000,59.57,545,0,0
3,Spooky,32,50.0,10.300000,60.3,538,0,0
3,Spooky,35,45.3125,13.297500,58.61,537,0,0
3,Spooky,27,57.8125,0.797500,58.61,537,0,0
3,Spooky,29,54.6875,5.122500,59.81,536,0,0
3,Spooky,31,51.5625,8.487500,60.05,536,0,0
3,Spooky,32,50.0,10.050000,60.05,536,0,0
3,Spooky,28,56.25,3.800000,60.05,536,0,0
3,Spooky,31,51.5625,8.487500,60.05,536,0,0
3,Spooky,26,59.375,1.335000,60.71,535,0,0
3,Spooky,30,53.125,6.205000,59.33,535,0,0
3,Spooky,26,59.375,0.045000,59.33,534,0,0
3,Spooky,26,59.375,0.045000,59.33,534,0,0
3,Spooky,33,48.4375,10.652500,59.09,534,0,0
3,Spooky,29,54.6875,4.402500,59.09,534,0,0
3,Spooky,22,65.625,5.095000,60.53,533,0,0
3,Spooky,33,48.4375,10.892500,59.33,533,0,0
3,Spooky,29,54.6875,4.402500,59.09,533,0,0
3,Spooky,23,64.0625,4.972500,59.09,533,0,0
3,Spooky,32,50.0,9.090000,59.09,533,0,0
3,Spooky,23,64.0625,4.972500,59.09,532,0,0
3,Spooky,21,67.1875,7.857500,59.33,532,0,0
3,Spooky,24,62.5,3.410000,59.09,532,0,0
3,Spooky,27,57.8125,1.517500,59.33,532,0,0
3,Spooky,27,57.8125,1.517500,59.33,532,0,0
3,Spooky,28,56.25,2.840000,59.09,532,0,0
3,Spooky,26,59.375,0.045000,59.33,531,0,0
3,Spooky,29,54.6875,4.162500,58.85,531,0,0
3,Spooky,33,48.4375,10.412500,58.85,531,0,0
3,Spooky,31,51.5625,8.007500,59.57,531,0,0
3,Spooky,32,50.0,9.330000,59.33,531,0,0
3,Spooky,29,54.6875,4.402500,59.09,531,0,0
3,Spooky,32,50.0,9.280000,59.28,531,0,0
3,Spooky,24,62.5,3.410000,59.09,530,0,0
3,Spooky,25,60.9375,1.607500,59.33,530,0,0
3,Spooky,26,59.375,0.285000,59.09,529,0,0
3,Spooky,27,57.8125,1.037500,58.85,529,0,0
3,Spooky,33,48.4375,11.372500,59.81,528,0,0
3,Spooky,32,50.0,8.370000,58.37,528,0,0
3,Spooky,29,54.6875,3.922500,58.61,528,0,0
3,Spooky,31,51.5625,7.527500,59.09,528,0,0
3,Spooky,30,53.125,5.725000,58.85,527,0,0
3,Spooky,30,53.125,5.725000,58.85,527,0,0
3,Spooky,28,56.25,2.600000,58.85,527,0,0
3,Spooky,35,45.3125,13.537500,58.85,527,0,0
3,Spooky,30,53.125,5.725000,58.85,527,0,0
3,Spooky,35,45.3125,13.537500,58.85,527,0,0
3,Spooky,33,48.4375,9.932500,58.37,527,0,0
3,Spooky,24,62.5,3.890000,58.61,526,0,0
3,Spooky,34,46.875,12.215000,59.09,525,2e-180,0
3,Spooky,33,48.4375,10.412500,58.85,523,3e-180,0
3,Spooky,27,57.8125,1.037500,58.85,523,9e-180,0
3,Spooky,30,53.125,5.245000,58.37,523,1e-179,0
3,Spooky,29,54.6875,3.682500,58.37,522,2e-179,0
3,Spooky,29,54.6875,3.682500,58.37,522,2e-179,0
3,Spooky,31,51.5625,6.327500,57.89,521,3e-179,0
3,Spooky,27,57.8125,0.477500,58.29,521,3e-179,0
3,Spooky,28,56.25,1.490000,57.74,521,3e-179,0
3,Spooky,33,48.4375,9.692500,58.13,521,5e-179,0
3,Spooky,36,43.75,14.380000,58.13,521,5e-179,0
3,Spooky,26,59.375,1.485000,57.89,520,9e-179,0
3,Spooky,33,48.4375,9.932500,58.37,520,1e-178,0
3,Spooky,38,40.625,18.415000,59.04,520,1e-178,0
3,Spooky,32,50.0,7.890000,57.89,520,1e-178,0
3,Spooky,35,45.3125,12.577500,57.89,520,1e-178,0
3,Spooky,28,56.25,1.640000,57.89,520,1e-178,0
3,Spooky,23,64.0625,6.172500,57.89,520,1e-178,0
3,Spooky,30,53.125,4.765000,57.89,520,1e-178,0
3,Spooky,29,54.6875,3.202500,57.89,520,2e-178,0
3,Spooky,32,50.0,8.370000,58.37,520,2e-178,0
3,Spooky,32,50.0,8.370000,58.37,520,2e-178,0
3,Spooky,36,43.75,11.070000,54.82,520,2e-178,0
3,Spooky,28,56.25,1.430000,54.82,520,2e-178,0
3,Spooky,34,46.875,11.015000,57.89,518,2e-178,0
3,Spooky,34,46.875,11.015000,57.89,520,2e-178,0
3,Spooky,28,56.25,1.640000,57.89,519,2e-178,0
3,Spooky,31,51.5625,6.327500,57.89,519,2e-178,0
3,Spooky,31,51.5625,6.327500,57.89,519,2e-178,0
3,Spooky,28,56.25,1.880000,58.13,519,3e-178,0
3,Spooky,28,56.25,1.880000,58.13,519,3e-178,0
3,Spooky,28,56.25,1.880000,58.13,519,3e-178,0
3,Spooky,27,57.8125,0.077500,57.89,519,3e-178,0
3,Spooky,35,45.3125,12.577500,57.89,519,3e-178,0
3,Spooky,27,57.8125,0.152500,57.66,519,3e-178,0
3,Spooky,28,56.25,2.600000,58.85,518,3e-178,0
3,Spooky,32,50.0,8.130000,58.13,519,4e-178,0
3,Spooky,33,48.4375,9.692500,58.13,518,5e-178,0
3,Spooky,31,51.5625,6.807500,58.37,518,7e-178,0
3,Spooky,35,45.3125,12.347500,57.66,518,7e-178,0
3,Spooky,35,45.3125,12.347500,57.66,518,7e-178,0
3,Spooky,35,45.3125,12.347500,57.66,518,7e-178,0
3,Spooky,29,54.6875,2.972500,57.66,518,7e-178,0
3,Spooky,34,46.875,10.785000,57.66,518,7e-178,0
3,Spooky,31,51.5625,3.117500,54.68,518,8e-178,0
3,Spooky,34,46.875,10.785000,57.66,518,1e-177,0
3,Spooky,32,50.0,8.130000,58.13,518,1e-177,0
3,Spooky,33,48.4375,9.692500,58.13,517,1e-177,0
3,Spooky,32,50.0,7.890000,57.89,517,1e-177,0
3,Spooky,32,50.0,7.890000,57.89,517,1e-177,0
3,Spooky,35,45.3125,12.577500,57.89,517,1e-177,0
3,Spooky,35,45.3125,12.577500,57.89,517,1e-177,0
3,Spooky,24,62.5,4.840000,57.66,517,1e-177,0
3,Spooky,29,54.6875,2.972500,57.66,517,1e-177,0
3,Spooky,25,60.9375,2.807500,58.13,517,1e-177,0
3,Spooky,32,50.0,8.130000,58.13,517,2e-177,0
3,Spooky,29,54.6875,3.202500,57.89,517,2e-177,0
3,Spooky,34,46.875,10.785000,57.66,517,2e-177,0
3,Spooky,28,56.25,1.640000,57.89,517,2e-177,0
3,Spooky,33,48.4375,9.222500,57.66,517,2e-177,0
3,Spooky,29,54.6875,2.972500,57.66,517,2e-177,0
3,Spooky,33,48.4375,9.222500,57.66,517,2e-177,0
3,Spooky,29,54.6875,2.972500,57.66,517,2e-177,0
3,Spooky,32,50.0,8.130000,58.13,516,3e-177,0
3,Spooky,34,46.875,11.015000,57.89,516,3e-177,0
3,Spooky,22,65.625,7.735000,57.89,516,3e-177,0
3,Spooky,22,65.625,7.735000,57.89,516,3e-177,0
3,Spooky,31,51.5625,6.327500,57.89,516,3e-177,0
3,Spooky,34,46.875,11.015000,57.89,516,3e-177,0
3,Spooky,33,48.4375,6.682500,55.12,516,3e-177,0
3,Spooky,29,54.6875,0.432500,55.12,516,3e-177,0
3,Spooky,32,50.0,8.130000,58.13,516,3e-177,0
3,Spooky,29,54.6875,0.792500,55.48,516,3e-177,0
3,Spooky,29,54.6875,2.732500,57.42,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,4e-177,0
3,Spooky,23,64.0625,5.932500,58.13,516,4e-177,0
3,Spooky,21,67.1875,9.297500,57.89,516,4e-177,0
3,Spooky,30,53.125,6.235000,59.36,514,4e-177,0
3,Spooky,32,50.0,7.890000,57.89,516,4e-177,0
3,Spooky,31,51.5625,6.327500,57.89,516,4e-177,0
3,Spooky,27,57.8125,0.077500,57.89,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,4e-177,0
3,Spooky,30,53.125,4.295000,57.42,516,5e-177,0
3,Spooky,29,54.6875,3.202500,57.89,516,6e-177,0
3,Spooky,33,48.4375,9.452500,57.89,516,6e-177,0
3,Spooky,28,56.25,1.640000,57.89,516,6e-177,0
3,Spooky,30,53.125,4.765000,57.89,516,6e-177,0
3,Spooky,30,53.125,4.765000,57.89,516,6e-177,0
3,Spooky,30,53.125,4.765000,57.89,516,6e-177,0
3,Spooky,33,48.4375,9.452500,57.89,516,6e-177,0
3,Spooky,34,46.875,11.015000,57.89,516,6e-177,0
3,Spooky,33,48.4375,9.452500,57.89,516,6e-177,0
3,Spooky,33,48.4375,9.452500,57.89,516,6e-177,0
3,Spooky,30,53.125,4.765000,57.89,516,6e-177,0
3,Spooky,29,54.6875,3.202500,57.89,515,6e-177,0
3,Spooky,31,51.5625,6.327500,57.89,515,7e-177,0
3,Spooky,33,48.4375,9.452500,57.89,515,7e-177,0
3,Spooky,29,54.6875,3.202500,57.89,515,7e-177,0
3,Spooky,29,54.6875,3.202500,57.89,515,7e-177,0
3,Spooky,30,53.125,4.295000,57.42,515,8e-177,0
3,Spooky,22,65.625,7.965000,57.66,515,8e-177,0
3,Spooky,22,65.625,7.965000,57.66,516,1e-176,0
3,Spooky,30,53.125,4.535000,57.66,515,1e-176,0
3,Spooky,37,42.1875,15.702500,57.89,517,2e-176,0
3,Spooky,37,42.1875,15.702500,57.89,513,2e-176,0
3,Spooky,34,46.875,10.785000,57.66,514,2e-176,0
3,Spooky,27,57.8125,2.912500,54.9,514,2e-176,0
3,Spooky,32,50.0,7.420000,57.42,514,3e-176,0
3,Spooky,36,43.75,13.190000,56.94,514,3e-176,0
3,Spooky,37,42.1875,14.272500,56.46,512,4e-176,0
3,Spooky,33,48.4375,9.222500,57.66,513,5e-176,0
3,Spooky,20,68.75,9.900000,58.85,513,6e-176,0
3,Spooky,30,53.125,5.725000,58.85,513,6e-176,0
3,Spooky,34,46.875,10.785000,57.66,513,6e-176,0
3,Spooky,27,57.8125,0.392500,57.42,513,7e-176,0
3,Spooky,28,56.25,2.360000,58.61,510,2e-175,0
3,Spooky,32,50.0,7.420000,57.42,511,2e-175,0
3,Spooky,28,56.25,1.170000,57.42,511,2e-175,0
3,Spooky,26,59.375,0.265000,59.11,509,3e-175,0
3,Spooky,27,57.8125,0.727500,58.54,509,3e-175,0
3,Spooky,26,59.375,2.195000,57.18,513,3e-175,0
3,Spooky,35,45.3125,12.107500,57.42,511,3e-175,0
3,Spooky,30,53.125,4.185000,57.31,510,7e-175,0
3,Spooky,31,51.5625,5.787500,57.35,510,7e-175,0
3,Spooky,35,45.3125,13.307500,58.62,508,2e-174,0
3,Spooky,30,53.125,5.495000,58.62,507,3e-174,0
3,Spooky,22,65.625,8.585000,57.04,508,4e-174,0
3,Spooky,23,64.0625,4.612500,59.45,508,6e-174,0
3,Spooky,26,59.375,2.915000,56.46,508,9e-174,0
3,Spooky,26,59.375,2.915000,56.46,508,9e-174,0
3,Spooky,26,59.375,2.915000,56.46,508,9e-174,0
3,Spooky,27,57.8125,1.352500,56.46,508,9e-174,0
3,Spooky,26,59.375,2.915000,56.46,508,9e-174,0
3,Spooky,29,54.6875,1.772500,56.46,508,9e-174,0
3,Spooky,31,51.5625,4.897500,56.46,508,9e-174,0
3,Spooky,31,51.5625,4.897500,56.46,508,9e-174,0
3,Spooky,34,46.875,11.845000,58.72,505,1e-173,0
3,Spooky,28,56.25,1.640000,57.89,507,2e-173,0
3,Spooky,30,53.125,6.065000,59.19,504,2e-173,0
3,Spooky,34,46.875,11.355000,58.23,505,2e-173,0
3,Spooky,31,51.5625,5.377500,56.94,506,3e-173,0
3,Spooky,31,51.5625,7.887500,59.45,503,8e-173,0
3,Spooky,33,48.4375,8.742500,57.18,504,1e-172,0
3,Spooky,31,51.5625,4.897500,56.46,504,1e-172,0
3,Spooky,36,43.75,14.240000,57.99,502,2e-172,0
3,Spooky,35,45.3125,13.057500,58.37,502,3e-172,0
3,Spooky,30,53.125,1.665000,54.79,503,8e-172,0
3,Spooky,26,59.375,2.455000,61.83,500,1e-171,0
3,Spooky,34,46.875,11.665000,58.54,499,3e-171,0
3,Spooky,36,43.75,9.360000,53.11,500,8e-171,0
3,Spooky,29,54.6875,9.892500,64.58,494,3e-170,0
3,Spooky,22,65.625,10.255000,55.37,497,8e-170,0
3,Spooky,32,50.0,10.700000,60.7,493,2e-168,0
3,Spooky,36,43.75,26.750000,70.5,489,2e-168,0
3,Spooky,28,56.25,14.250000,70.5,489,2e-168,0
3,Spooky,28,56.25,3.540000,59.79,492,3e-168,0
3,Spooky,33,48.4375,11.662500,60.1,491,6e-168,0
3,Spooky,29,54.6875,6.232500,60.92,490,1e-167,0
3,Spooky,25,60.9375,5.917500,55.02,490,8e-167,0
3,Spooky,30,53.125,17.495000,70.62,485,1e-166,0
3,Spooky,34,46.875,13.505000,60.38,488,1e-166,0
3,Spooky,35,45.3125,25.307500,70.62,484,1e-166,0
3,Spooky,28,56.25,4.180000,60.43,487,2e-166,0
3,Spooky,26,59.375,2.505000,56.87,486,4e-166,0
3,Spooky,28,56.25,4.180000,60.43,485,1e-165,0
3,Spooky,28,56.25,2.810000,59.06,482,5e-165,0
3,Spooky,26,59.375,0.515000,59.89,483,1e-164,0
3,Spooky,24,62.5,4.250000,58.25,482,1e-164,0
3,Spooky,25,60.9375,2.387500,58.55,481,2e-164,0
3,Spooky,26,59.375,0.735000,58.64,480,3e-164,0
3,Spooky,30,53.125,6.985000,60.11,479,2e-163,0
