window_size,hash,ham_distance,similarity,error,blast_output,bitscore,eValue,mutation_threshold
3,Native,26,59.375,31.035000,90.41,834,0,0
3,Native,28,56.25,30.460000,86.71,833,0,0
3,Native,29,54.6875,31.802500,86.49,833,0,0
3,Native,20,68.75,22.320000,91.07,832,0,0
3,Native,31,51.5625,35.587500,87.15,832,0,0
3,Native,27,57.8125,30.637500,88.45,832,0,0
3,Native,27,57.8125,30.887500,88.7,830,0,0
3,Native,27,57.8125,30.857500,88.67,829,0,0
3,Native,19,70.3125,23.807500,94.12,827,0,0
3,Native,28,56.25,33.730000,89.98,826,0,0
3,Native,26,59.375,30.825000,90.2,825,0,0
3,Native,23,64.0625,24.827500,88.89,824,0,0
3,Native,24,62.5,34.080000,96.58,824,0,0
3,Native,23,64.0625,34.957500,99.02,820,0,0
3,Native,30,53.125,33.145000,86.27,820,0,0
3,Native,23,64.0625,34.717500,98.78,819,0,0
3,Native,25,60.9375,31.642500,92.58,814,0,0
3,Native,28,56.25,31.330000,87.58,813,0,0
3,Native,22,65.625,23.045000,88.67,813,0,0
3,Native,25,60.9375,22.602500,83.54,810,0,0
3,Native,26,59.375,32.735000,92.11,809,0,0
3,Native,23,64.0625,23.737500,87.8,804,0,0
3,Native,20,68.75,19.560000,88.31,799,0,0
3,Native,24,62.5,25.750000,88.25,791,0,0
3,Native,22,65.625,24.725000,90.35,789,0,0
3,Native,21,67.1875,19.592500,86.78,788,0,0
3,Native,25,60.9375,30.352500,91.29,788,0,0
3,Native,25,60.9375,30.352500,91.29,788,0,0
3,Native,25,60.9375,30.352500,91.29,788,0,0
3,Native,25,60.9375,30.352500,91.29,788,0,0
3,Native,25,60.9375,30.352500,91.29,788,0,0
3,Native,26,59.375,31.445000,90.82,788,0,0
3,Native,25,60.9375,29.182500,90.12,787,0,0
3,Native,16,75.0,14.860000,89.86,786,0,0
3,Native,21,67.1875,17.902500,85.09,786,0,0
3,Native,21,67.1875,19.302500,86.49,785,0,0
3,Native,25,60.9375,31.982500,92.92,783,0,0
3,Native,24,62.5,36.990000,99.49,783,0,0
3,Native,22,65.625,20.645000,86.27,782,0,0
3,Native,25,60.9375,23.682500,84.62,782,0,0
3,Native,17,73.4375,12.372500,85.81,780,0,0
3,Native,30,53.125,35.135000,88.26,778,0,0
3,Native,24,62.5,28.540000,91.04,775,0,0
3,Native,22,65.625,21.795000,87.42,775,0,0
3,Native,20,68.75,17.060000,85.81,773,0,0
3,Native,20,68.75,18.520000,87.27,768,0,0
3,Native,24,62.5,19.320000,81.82,767,0,0
3,Native,17,73.4375,16.172500,89.61,766,0,0
3,Native,22,65.625,21.935000,87.56,764,0,0
3,Native,31,51.5625,35.997500,87.56,760,0,0
3,Native,27,57.8125,29.947500,87.76,759,0,0
3,Native,17,73.4375,13.622500,87.06,758,0,0
3,Native,24,62.5,28.080000,90.58,756,0,0
3,Native,21,67.1875,14.392500,81.58,754,0,0
3,Native,13,79.6875,2.702500,82.39,749,0,0
3,Native,18,71.875,15.505000,87.38,734,0,0
3,Native,22,65.625,26.865000,92.49,729,0,0
3,Native,21,67.1875,15.702500,82.89,727,0,0
3,Native,26,59.375,22.585000,81.96,721,0,0
3,Native,25,60.9375,24.572500,85.51,720,0,0
3,Native,24,62.5,13.100000,75.6,719,0,0
3,Native,24,62.5,13.100000,75.6,719,0,0
3,Native,21,67.1875,8.302500,75.49,718,0,0
3,Native,21,67.1875,7.382500,74.57,714,0,0
3,Native,24,62.5,12.120000,74.62,714,0,0
3,Native,31,51.5625,23.167500,74.73,712,0,0
3,Native,26,59.375,17.205000,76.58,710,0,0
3,Native,26,59.375,17.255000,76.63,706,0,0
3,Native,29,54.6875,21.662500,76.35,706,0,0
3,Native,26,59.375,17.255000,76.63,705,0,0
3,Native,22,65.625,13.515000,79.14,702,0,0
3,Native,21,67.1875,14.572500,81.76,702,0,0
3,Native,23,64.0625,9.577500,73.64,700,0,0
3,Native,21,67.1875,6.452500,73.64,699,0,0
3,Native,21,67.1875,6.452500,73.64,699,0,0
3,Native,26,59.375,19.335000,78.71,698,0,0
3,Native,21,67.1875,6.452500,73.64,698,0,0
3,Native,31,51.5625,25.227500,76.79,697,0,0
3,Native,31,51.5625,25.227500,76.79,697,0,0
3,Native,19,70.3125,3.107500,73.42,697,0,0
3,Native,15,76.5625,17.097500,93.66,697,0,0
3,Native,23,64.0625,9.797500,73.86,696,0,0
3,Native,24,62.5,15.490000,77.99,694,0,0
3,Native,20,68.75,4.670000,73.42,688,0,0
3,Native,15,76.5625,4.097500,80.66,686,0,0
3,Native,23,64.0625,12.177500,76.24,683,0,0
3,Native,26,59.375,16.865000,76.24,682,0,0
3,Native,25,60.9375,15.062500,76,682,0,0
3,Native,27,57.8125,18.187500,76,681,0,0
3,Native,22,65.625,10.375000,76,680,0,0
3,Native,25,60.9375,14.762500,75.7,680,0,0
3,Native,23,64.0625,11.697500,75.76,679,0,0
3,Native,21,67.1875,8.692500,75.88,679,0,0
3,Native,20,68.75,7.010000,75.76,678,0,0
3,Native,24,62.5,13.500000,76,678,0,0
3,Native,26,59.375,16.155000,75.53,677,0,0
3,Native,19,70.3125,5.447500,75.76,677,0,0
3,Native,25,60.9375,14.592500,75.53,676,0,0
3,Native,25,60.9375,14.592500,75.53,676,0,0
3,Native,25,60.9375,14.592500,75.53,676,0,0
3,Native,25,60.9375,14.352500,75.29,676,0,0
3,Native,27,57.8125,17.717500,75.53,675,0,0
3,Native,22,65.625,11.165000,76.79,674,0,0
3,Native,26,59.375,15.685000,75.06,673,0,0
3,Native,27,57.8125,17.007500,74.82,669,0,0
3,Native,25,60.9375,19.532500,80.47,669,0,0
3,Native,25,60.9375,14.002500,74.94,669,0,0
3,Native,26,59.375,13.945000,73.32,668,0,0
3,Native,28,56.25,21.500000,77.75,666,0,0
3,Native,23,64.0625,15.887500,79.95,665,0,0
3,Native,28,56.25,23.180000,79.43,664,0,0
3,Native,24,62.5,14.030000,76.53,664,0,0
3,Native,24,62.5,14.200000,76.7,664,0,0
3,Native,27,57.8125,22.137500,79.95,664,0,0
3,Native,22,65.625,10.835000,76.46,664,0,0
3,Native,26,59.375,20.785000,80.16,663,0,0
3,Native,26,59.375,20.315000,79.69,662,0,0
3,Native,27,57.8125,21.877500,79.69,662,0,0
3,Native,24,62.5,13.710000,76.21,661,0,0
3,Native,29,54.6875,21.522500,76.21,660,0,0
3,Native,27,57.8125,18.397500,76.21,660,0,0
3,Native,23,64.0625,12.147500,76.21,660,0,0
3,Native,25,60.9375,15.522500,76.46,660,0,0
3,Native,22,65.625,13.805000,79.43,659,0,0
3,Native,30,53.125,26.045000,79.17,659,0,0
3,Native,23,64.0625,9.817500,73.88,659,0,0
3,Native,26,59.375,16.595000,75.97,659,0,0
3,Native,20,68.75,5.130000,73.88,658,0,0
3,Native,26,59.375,16.835000,76.21,658,0,0
3,Native,25,60.9375,15.272500,76.21,658,0,0
3,Native,22,65.625,10.345000,75.97,658,0,0
3,Native,26,59.375,16.595000,75.97,657,0,0
3,Native,22,65.625,10.105000,75.73,657,0,0
3,Native,26,59.375,16.595000,75.97,657,0,0
3,Native,25,60.9375,15.032500,75.97,657,0,0
3,Native,27,57.8125,17.917500,75.73,657,0,0
3,Native,20,68.75,6.980000,75.73,657,0,0
3,Native,25,60.9375,14.552500,75.49,655,0,0
3,Native,26,59.375,19.535000,78.91,655,0,0
3,Native,27,57.8125,17.917500,75.73,655,0,0
3,Native,24,62.5,16.150000,78.65,655,0,0
3,Native,26,59.375,16.355000,75.73,654,0,0
3,Native,23,64.0625,11.177500,75.24,654,0,0
3,Native,25,60.9375,14.552500,75.49,654,0,0
3,Native,26,59.375,15.865000,75.24,654,0,0
3,Native,24,62.5,13.230000,75.73,653,0,0
3,Native,24,62.5,13.230000,75.73,653,0,0
3,Native,24,62.5,15.890000,78.39,653,0,0
3,Native,24,62.5,12.990000,75.49,652,0,0
3,Native,23,64.0625,10.697500,74.76,650,0,0
3,Native,25,60.9375,14.302500,75.24,650,0,0
3,Native,26,59.375,15.625000,75,649,0,0
3,Native,27,57.8125,21.997500,79.81,649,0,0
3,Native,24,62.5,12.260000,74.76,646,0,0
3,Native,25,60.9375,19.332500,80.27,644,0,0
3,Native,27,57.8125,18.757500,76.57,644,0,0
3,Native,16,75.0,1.530000,73.47,643,0,0
3,Native,16,75.0,4.630000,70.37,643,0,0
3,Native,24,62.5,11.290000,73.79,639,0,0
3,Native,21,67.1875,6.842500,74.03,639,0,0
3,Native,28,56.25,24.480000,80.73,635,0,0
3,Native,34,46.875,19.355000,66.23,629,0,0
3,Native,20,68.75,6.250000,75,628,0,0
3,Native,18,71.875,1.915000,73.79,628,0,0
3,Native,27,57.8125,9.297500,67.11,625,0,0
3,Native,16,75.0,3.000000,72,618,0,0
3,Native,33,48.4375,20.942500,69.38,616,0,0
3,Native,31,51.5625,14.287500,65.85,615,0,0
3,Native,31,51.5625,14.287500,65.85,615,0,0
3,Native,29,54.6875,10.442500,65.13,607,0,0
3,Native,25,60.9375,4.192500,65.13,607,0,0
3,Native,34,46.875,17.805000,64.68,606,0,0
3,Native,34,46.875,17.805000,64.68,606,0,0
3,Native,27,57.8125,13.447500,71.26,601,0,0
3,Native,15,76.5625,4.962500,71.6,597,0,0
3,Native,29,54.6875,10.442500,65.13,595,0,0
3,Native,36,43.75,22.040000,65.79,593,0,0
3,Native,31,51.5625,14.947500,66.51,593,0,0
3,Native,28,56.25,9.130000,65.38,592,0,0
3,Native,33,48.4375,16.452500,64.89,587,0,0
3,Native,30,53.125,12.665000,65.79,586,0,0
3,Native,26,59.375,2.765000,62.14,586,0,0
3,Native,33,48.4375,17.352500,65.79,586,0,0
3,Native,30,53.125,12.185000,65.31,585,0,0
3,Native,14,78.125,11.025000,67.1,585,0,0
3,Native,27,57.8125,8.457500,66.27,584,0,0
3,Native,30,53.125,11.705000,64.83,584,0,0
3,Native,35,45.3125,20.717500,66.03,583,0,0
3,Native,29,54.6875,10.622500,65.31,581,0,0
3,Native,31,51.5625,13.507500,65.07,580,0,0
3,Native,29,54.6875,10.382500,65.07,578,0,0
3,Native,23,64.0625,0.047500,64.11,577,0,0
3,Native,24,62.5,1.610000,64.11,577,0,0
3,Native,31,51.5625,12.787500,64.35,575,0,0
3,Native,29,54.6875,10.652500,65.34,571,0,0
3,Native,26,59.375,3.845000,63.22,561,0,0
3,Native,26,59.375,3.845000,63.22,560,0,0
3,Native,26,59.375,3.845000,63.22,559,0,0
3,Native,27,57.8125,3.907500,61.72,556,0,0
3,Native,27,57.8125,3.907500,61.72,556,0,0
3,Native,27,57.8125,3.907500,61.72,556,0,0
3,Native,29,54.6875,15.522500,70.21,556,0,0
3,Native,30,53.125,6.445000,59.57,545,0,0
3,Native,31,51.5625,8.007500,59.57,545,0,0
3,Native,31,51.5625,8.007500,59.57,545,0,0
3,Native,33,48.4375,11.862500,60.3,538,0,0
3,Native,34,46.875,11.735000,58.61,537,0,0
3,Native,34,46.875,11.735000,58.61,537,0,0
3,Native,33,48.4375,11.372500,59.81,536,0,0
3,Native,30,53.125,6.925000,60.05,536,0,0
3,Native,30,53.125,6.925000,60.05,536,0,0
3,Native,30,53.125,6.925000,60.05,536,0,0
3,Native,30,53.125,6.925000,60.05,536,0,0
3,Native,25,60.9375,0.227500,60.71,535,0,0
3,Native,32,50.0,9.330000,59.33,535,0,0
3,Native,38,40.625,18.705000,59.33,534,0,0
3,Native,38,40.625,18.705000,59.33,534,0,0
3,Native,35,45.3125,13.777500,59.09,534,0,0
3,Native,35,45.3125,13.777500,59.09,534,0,0
3,Native,23,64.0625,3.532500,60.53,533,0,0
3,Native,34,46.875,12.455000,59.33,533,0,0
3,Native,32,50.0,9.090000,59.09,533,0,0
3,Native,32,50.0,9.090000,59.09,533,0,0
3,Native,31,51.5625,7.527500,59.09,533,0,0
3,Native,36,43.75,15.340000,59.09,532,0,0
3,Native,35,45.3125,14.017500,59.33,532,0,0
3,Native,32,50.0,9.090000,59.09,532,0,0
3,Native,33,48.4375,10.892500,59.33,532,0,0
3,Native,33,48.4375,10.892500,59.33,532,0,0
3,Native,33,48.4375,10.652500,59.09,532,0,0
3,Native,35,45.3125,14.017500,59.33,531,0,0
3,Native,30,53.125,5.725000,58.85,531,0,0
3,Native,35,45.3125,13.537500,58.85,531,0,0
3,Native,37,42.1875,17.382500,59.57,531,0,0
3,Native,30,53.125,6.205000,59.33,531,0,0
3,Native,29,54.6875,4.402500,59.09,531,0,0
3,Native,33,48.4375,10.842500,59.28,531,0,0
3,Native,30,53.125,5.965000,59.09,530,0,0
3,Native,34,46.875,12.455000,59.33,530,0,0
3,Native,31,51.5625,7.527500,59.09,529,0,0
3,Native,33,48.4375,10.412500,58.85,529,0,0
3,Native,33,48.4375,11.372500,59.81,528,0,0
3,Native,34,46.875,11.495000,58.37,528,0,0
3,Native,32,50.0,8.610000,58.61,528,0,0
3,Native,28,56.25,2.840000,59.09,528,0,0
3,Native,33,48.4375,10.412500,58.85,527,0,0
3,Native,33,48.4375,10.412500,58.85,527,0,0
3,Native,28,56.25,2.600000,58.85,527,0,0
3,Native,31,51.5625,7.287500,58.85,527,0,0
3,Native,31,51.5625,7.287500,58.85,527,0,0
3,Native,31,51.5625,7.287500,58.85,527,0,0
3,Native,33,48.4375,9.932500,58.37,527,0,0
3,Native,31,51.5625,7.047500,58.61,526,0,0
3,Native,34,46.875,12.215000,59.09,525,2e-180,0
3,Native,32,50.0,8.850000,58.85,523,3e-180,0
3,Native,31,51.5625,7.287500,58.85,523,9e-180,0
3,Native,30,53.125,5.245000,58.37,523,1e-179,0
3,Native,30,53.125,5.245000,58.37,522,2e-179,0
3,Native,30,53.125,5.245000,58.37,522,2e-179,0
3,Native,35,45.3125,12.577500,57.89,521,3e-179,0
3,Native,32,50.0,8.290000,58.29,521,3e-179,0
3,Native,35,45.3125,12.427500,57.74,521,3e-179,0
3,Native,36,43.75,14.380000,58.13,521,5e-179,0
3,Native,36,43.75,14.380000,58.13,521,5e-179,0
3,Native,33,48.4375,9.452500,57.89,520,9e-179,0
3,Native,33,48.4375,9.932500,58.37,520,1e-178,0
3,Native,32,50.0,9.040000,59.04,520,1e-178,0
3,Native,35,45.3125,12.577500,57.89,520,1e-178,0
3,Native,35,45.3125,12.577500,57.89,520,1e-178,0
3,Native,35,45.3125,12.577500,57.89,520,1e-178,0
3,Native,35,45.3125,12.577500,57.89,520,1e-178,0
3,Native,35,45.3125,12.577500,57.89,520,1e-178,0
3,Native,33,48.4375,9.452500,57.89,520,2e-178,0
3,Native,34,46.875,11.495000,58.37,520,2e-178,0
3,Native,34,46.875,11.495000,58.37,520,2e-178,0
3,Native,35,45.3125,9.507500,54.82,520,2e-178,0
3,Native,35,45.3125,9.507500,54.82,520,2e-178,0
3,Native,30,53.125,4.765000,57.89,518,2e-178,0
3,Native,35,45.3125,12.577500,57.89,520,2e-178,0
3,Native,34,46.875,11.015000,57.89,519,2e-178,0
3,Native,34,46.875,11.015000,57.89,519,2e-178,0
3,Native,34,46.875,11.015000,57.89,519,2e-178,0
3,Native,28,56.25,1.880000,58.13,519,3e-178,0
3,Native,28,56.25,1.880000,58.13,519,3e-178,0
3,Native,28,56.25,1.880000,58.13,519,3e-178,0
3,Native,35,45.3125,12.577500,57.89,519,3e-178,0
3,Native,35,45.3125,12.577500,57.89,519,3e-178,0
3,Native,31,51.5625,6.097500,57.66,519,3e-178,0
3,Native,30,53.125,5.725000,58.85,518,3e-178,0
3,Native,36,43.75,14.380000,58.13,519,4e-178,0
3,Native,31,51.5625,6.567500,58.13,518,5e-178,0
3,Native,30,53.125,5.245000,58.37,518,7e-178,0
3,Native,37,42.1875,15.472500,57.66,518,7e-178,0
3,Native,37,42.1875,15.472500,57.66,518,7e-178,0
3,Native,37,42.1875,15.472500,57.66,518,7e-178,0
3,Native,37,42.1875,15.472500,57.66,518,7e-178,0
3,Native,35,45.3125,12.347500,57.66,518,7e-178,0
3,Native,37,42.1875,12.492500,54.68,518,8e-178,0
3,Native,32,50.0,7.660000,57.66,518,1e-177,0
3,Native,30,53.125,5.005000,58.13,518,1e-177,0
3,Native,34,46.875,11.255000,58.13,517,1e-177,0
3,Native,35,45.3125,12.577500,57.89,517,1e-177,0
3,Native,35,45.3125,12.577500,57.89,517,1e-177,0
3,Native,35,45.3125,12.577500,57.89,517,1e-177,0
3,Native,35,45.3125,12.577500,57.89,517,1e-177,0
3,Native,34,46.875,10.785000,57.66,517,1e-177,0
3,Native,34,46.875,10.785000,57.66,517,1e-177,0
3,Native,34,46.875,11.255000,58.13,517,1e-177,0
3,Native,35,45.3125,12.817500,58.13,517,2e-177,0
3,Native,35,45.3125,12.577500,57.89,517,2e-177,0
3,Native,32,50.0,7.660000,57.66,517,2e-177,0
3,Native,37,42.1875,15.702500,57.89,517,2e-177,0
3,Native,31,51.5625,6.097500,57.66,517,2e-177,0
3,Native,31,51.5625,6.097500,57.66,517,2e-177,0
3,Native,31,51.5625,6.097500,57.66,517,2e-177,0
3,Native,31,51.5625,6.097500,57.66,517,2e-177,0
3,Native,35,45.3125,12.817500,58.13,516,3e-177,0
3,Native,31,51.5625,6.327500,57.89,516,3e-177,0
3,Native,31,51.5625,6.327500,57.89,516,3e-177,0
3,Native,31,51.5625,6.327500,57.89,516,3e-177,0
3,Native,31,51.5625,6.327500,57.89,516,3e-177,0
3,Native,31,51.5625,6.327500,57.89,516,3e-177,0
3,Native,26,59.375,4.255000,55.12,516,3e-177,0
3,Native,26,59.375,4.255000,55.12,516,3e-177,0
3,Native,35,45.3125,12.817500,58.13,516,3e-177,0
3,Native,33,48.4375,7.042500,55.48,516,3e-177,0
3,Native,30,53.125,4.295000,57.42,516,4e-177,0
3,Native,30,53.125,4.295000,57.42,516,4e-177,0
3,Native,30,53.125,4.295000,57.42,516,4e-177,0
3,Native,32,50.0,8.130000,58.13,516,4e-177,0
3,Native,34,46.875,11.015000,57.89,516,4e-177,0
3,Native,31,51.5625,7.797500,59.36,514,4e-177,0
3,Native,32,50.0,7.890000,57.89,516,4e-177,0
3,Native,32,50.0,7.890000,57.89,516,4e-177,0
3,Native,32,50.0,7.890000,57.89,516,4e-177,0
3,Native,31,51.5625,5.857500,57.42,516,4e-177,0
3,Native,31,51.5625,5.857500,57.42,516,4e-177,0
3,Native,31,51.5625,5.857500,57.42,516,4e-177,0
3,Native,31,51.5625,5.857500,57.42,516,4e-177,0
3,Native,31,51.5625,5.857500,57.42,516,4e-177,0
3,Native,33,48.4375,8.982500,57.42,516,5e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,34,46.875,11.015000,57.89,516,6e-177,0
3,Native,32,50.0,7.890000,57.89,515,6e-177,0
3,Native,33,48.4375,9.452500,57.89,515,7e-177,0
3,Native,33,48.4375,9.452500,57.89,515,7e-177,0
3,Native,33,48.4375,9.452500,57.89,515,7e-177,0
3,Native,33,48.4375,9.452500,57.89,515,7e-177,0
3,Native,32,50.0,7.420000,57.42,515,8e-177,0
3,Native,34,46.875,10.785000,57.66,515,8e-177,0
3,Native,21,67.1875,9.527500,57.66,516,1e-176,0
3,Native,33,48.4375,9.222500,57.66,515,1e-176,0
3,Native,34,46.875,11.015000,57.89,517,2e-176,0
3,Native,31,51.5625,6.327500,57.89,513,2e-176,0
3,Native,34,46.875,10.785000,57.66,514,2e-176,0
3,Native,28,56.25,1.350000,54.9,514,2e-176,0
3,Native,34,46.875,10.545000,57.42,514,3e-176,0
3,Native,35,45.3125,11.627500,56.94,514,3e-176,0
3,Native,36,43.75,12.710000,56.46,512,4e-176,0
3,Native,33,48.4375,9.222500,57.66,513,5e-176,0
3,Native,23,64.0625,5.212500,58.85,513,6e-176,0
3,Native,23,64.0625,5.212500,58.85,513,6e-176,0
3,Native,35,45.3125,12.347500,57.66,513,6e-176,0
3,Native,31,51.5625,5.857500,57.42,513,7e-176,0
3,Native,19,70.3125,11.702500,58.61,510,2e-175,0
3,Native,36,43.75,13.670000,57.42,511,2e-175,0
3,Native,32,50.0,7.420000,57.42,511,2e-175,0
3,Native,32,50.0,9.110000,59.11,509,3e-175,0
3,Native,33,48.4375,10.102500,58.54,509,3e-175,0
3,Native,26,59.375,2.195000,57.18,513,3e-175,0
3,Native,34,46.875,10.545000,57.42,511,3e-175,0
3,Native,34,46.875,10.435000,57.31,510,7e-175,0
3,Native,33,48.4375,8.912500,57.35,510,7e-175,0
3,Native,38,40.625,17.995000,58.62,508,2e-174,0
3,Native,35,45.3125,13.307500,58.62,507,3e-174,0
3,Native,34,46.875,10.165000,57.04,508,4e-174,0
3,Native,34,46.875,12.575000,59.45,508,6e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,33,48.4375,8.022500,56.46,508,9e-174,0
3,Native,31,51.5625,7.157500,58.72,505,1e-173,0
3,Native,29,54.6875,3.202500,57.89,507,2e-173,0
3,Native,31,51.5625,7.627500,59.19,504,2e-173,0
3,Native,36,43.75,14.480000,58.23,505,2e-173,0
3,Native,36,43.75,13.190000,56.94,506,3e-173,0
3,Native,38,40.625,18.825000,59.45,503,8e-173,0
3,Native,33,48.4375,8.742500,57.18,504,1e-172,0
3,Native,35,45.3125,11.147500,56.46,504,1e-172,0
3,Native,34,46.875,11.115000,57.99,502,2e-172,0
3,Native,37,42.1875,16.182500,58.37,502,3e-172,0
3,Native,30,53.125,1.665000,54.79,503,8e-172,0
3,Native,23,64.0625,2.232500,61.83,500,1e-171,0
3,Native,35,45.3125,13.227500,58.54,499,3e-171,0
3,Native,33,48.4375,4.672500,53.11,500,8e-171,0
3,Native,27,57.8125,6.767500,64.58,494,3e-170,0
3,Native,32,50.0,5.370000,55.37,497,8e-170,0
3,Native,34,46.875,13.825000,60.7,493,2e-168,0
3,Native,25,60.9375,9.562500,70.5,489,2e-168,0
3,Native,25,60.9375,9.562500,70.5,489,2e-168,0
3,Native,33,48.4375,11.352500,59.79,492,3e-168,0
3,Native,35,45.3125,14.787500,60.1,491,6e-168,0
3,Native,35,45.3125,15.607500,60.92,490,1e-167,0
3,Native,34,46.875,8.145000,55.02,490,8e-167,0
3,Native,35,45.3125,25.307500,70.62,485,1e-166,0
3,Native,38,40.625,19.755000,60.38,488,1e-166,0
3,Native,36,43.75,26.870000,70.62,484,1e-166,0
3,Native,36,43.75,16.680000,60.43,487,2e-166,0
3,Native,35,45.3125,11.557500,56.87,486,4e-166,0
3,Native,33,48.4375,11.992500,60.43,485,1e-165,0
3,Native,37,42.1875,16.872500,59.06,482,5e-165,0
3,Native,37,42.1875,17.702500,59.89,483,1e-164,0
3,Native,35,45.3125,12.937500,58.25,482,1e-164,0
3,Native,35,45.3125,13.237500,58.55,481,2e-164,0
3,Native,34,46.875,11.765000,58.64,480,3e-164,0
3,Native,29,54.6875,5.422500,60.11,479,2e-163,0
3,Native,27,57.8125,6.142500,51.67,480,5e-163,0
3,Native,18,71.875,18.465000,53.41,481,9e-163,0
3,Native,20,68.75,16.120000,52.63,479,1e-162,0
3,Native,29,54.6875,4.447500,50.24,474,1e-160,0
3,Native,30,53.125,3.465000,49.66,471,2e-159,0
3,Native,30,53.125,3.465000,49.66,471,2e-159,0
3,Native,27,57.8125,18.147500,75.96,464,5e-159,0
3,Native,30,53.125,2.645000,50.48,469,1e-158,0
3,Native,30,53.125,2.645000,50.48,469,1e-158,0
3,Native,32,50.0,0.720000,50.72,469,1e-158,0
3,Native,33,48.4375,2.042500,50.48,469,1e-158,0
3,Native,33,48.4375,2.042500,50.48,468,2e-158,0
3,Native,27,57.8125,8.052500,49.76,468,3e-158,0
3,Native,39,39.0625,16.327500,55.39,465,7e-158,0
3,Native,14,78.125,25.255000,52.87,466,1e-157,0
3,Native,33,48.4375,1.802500,50.24,466,1e-157,0
3,Native,26,59.375,8.665000,50.71,464,3e-157,0
3,Native,30,53.125,3.125000,50,465,3e-157,0
3,Native,26,59.375,11.065000,48.31,465,5e-157,0
3,Native,28,56.25,7.940000,48.31,464,1e-156,0
3,Native,31,51.5625,1.767500,53.33,464,1e-156,0
3,Native,28,56.25,6.490000,49.76,463,2e-156,0
3,Native,30,53.125,0.225000,53.35,462,2e-156,0
3,Native,25,60.9375,9.017500,51.92,456,8e-154,0
3,Native,24,62.5,10.580000,51.92,456,2e-153,0
3,Native,22,65.625,15.625000,50,452,4e-152,0
3,Native,25,60.9375,11.897500,49.04,452,4e-152,0
3,Native,25,60.9375,11.897500,49.04,452,4e-152,0
3,Native,24,62.5,9.040000,53.46,451,8e-152,0
3,Native,26,59.375,7.935000,51.44,451,1e-151,0
3,Native,30,53.125,3.595000,49.53,450,2e-151,0
